#{"t_start": 1784477946.4592388, "env_id": "None"}
r,l,t
214.221902,35,1649.863978
212.433919,34,1650.119702
214.437395,29,1650.340656
213.025736,33,1650.585148
18.585256,180,1651.87929
210.477716,36,1652.158586
212.075314,29,1652.395994
212.571956,32,1652.641527
209.787186,35,1652.904681
208.579484,39,1653.293999
213.634983,30,1653.437402
213.490754,29,1653.689416
5.851619,31,1654.047117
213.283829,33,1654.366834
209.629224,30,1654.580188
211.044653,35,1654.840945
210.154976,36,1655.306144
213.879006,38,1655.717889
210.701906,32,1656.003557
210.473167,31,1656.241282
212.755271,32,1656.473749
212.140951,33,1656.740784
214.164539,31,1656.996244
211.591055,33,1657.259413
207.851857,39,1657.520823
209.555901,37,1657.761919
214.138561,32,1658.006779
209.79314,32,1658.235719
211.888084,36,1658.508124
211.48741,34,1658.756794
212.768439,31,1658.979642
214.63958,29,1659.289722
212.076648,31,1659.528154
212.743811,37,1659.846002
213.509087,34,1660.094275
215.057641,31,1660.324997
212.142024,31,1660.546271
211.835377,33,1660.811073
213.902174,33,1661.05289
213.113892,36,1661.308221
215.195418,32,1661.543353
212.066734,33,1661.786903
216.033984,31,1662.010638
209.889766,37,1662.414008
214.467648,31,1662.644034
213.911796,34,1662.900653
211.603297,36,1663.147233
215.536467,32,1663.385191
212.781893,33,1663.64091
207.394256,33,1663.882608
211.605381,34,1664.192044
210.228158,37,1664.486174
208.517892,42,1664.798486
213.142042,31,1665.035192
213.035013,35,1665.312195
214.764071,30,1665.536578
214.648879,33,1665.790834
208.745283,38,1666.144751
213.616464,33,1666.432472
212.410118,34,1666.677184
214.450527,34,1666.938128
212.520243,35,1667.190675
215.734501,33,1667.445459
206.776156,41,1667.732239
204.256446,37,1667.990098
213.903804,31,1668.231199
213.925682,33,1668.490775
212.375527,35,1668.803575
212.781351,37,1669.244701
215.078115,32,1669.488844
214.977166,31,1669.715344
215.436636,30,1669.852641
212.50225,32,1670.091926
211.88261,36,1670.431876
212.612956,36,1670.683952
213.437343,34,1670.980003
210.897399,39,1671.277335
208.234986,37,1671.539807
212.200746,34,1671.782829
209.636001,36,1672.057983
213.435158,33,1672.303349
211.207504,33,1672.547868
213.983606,29,1672.782552
215.512112,30,1673.029581
214.597778,32,1673.335152
214.095345,33,1673.569433
211.125928,38,1673.850851
210.197364,37,1674.185625
214.911615,35,1674.458888
212.575951,36,1674.72
206.91168,37,1674.97294
210.172224,38,1675.329273
207.194554,37,1675.596793
213.038944,31,1675.8415
215.097044,32,1676.099993
215.30832,29,1676.324694
213.71196,32,1676.575088
213.712597,34,1676.824739
214.129985,33,1677.092865
213.231829,31,1677.407439
214.775183,33,1677.714724
213.952831,36,1677.979018
214.773173,32,1678.208664
213.052425,33,1678.444185
215.053711,28,1678.648291
209.853319,34,1678.886565
213.412073,30,1679.099309
214.566679,34,1679.340466
212.400261,36,1679.765952
207.917722,38,1680.044978
210.369714,34,1680.310389
209.436167,31,1680.532315
213.321715,30,1680.770148
210.060481,34,1681.016921
207.742068,41,1681.305933
209.821902,41,1681.593987
209.70248,37,1681.924403
213.387745,33,1682.168543
203.478736,34,1682.500765
209.78012,33,1682.740181
212.4835,31,1682.96982
214.274924,33,1683.22991
206.262687,41,1683.496933
212.732851,35,1683.829811
212.766312,38,1684.123674
209.227748,35,1684.378246
207.046628,32,1684.627898
206.63004,36,1684.873155
212.552999,32,1685.112011
212.07206,34,1685.343191
2.440844,36,1685.681163
213.701831,35,1686.014842
208.831593,39,1686.279238
213.647401,32,1686.49654
212.169929,36,1686.747961
212.63168,33,1686.976087
212.412363,33,1687.221761
213.272166,36,1687.49596
207.046357,43,1687.924218
206.791513,39,1688.229699
213.027895,31,1688.471439
208.239972,40,1688.758535
204.530946,37,1689.012428
213.708823,35,1689.295865
214.947954,30,1689.525405
209.031959,40,1689.833172
213.934273,28,1690.067202
208.64755,31,1690.379658
212.706167,31,1690.68415
212.572832,31,1690.90987
206.342794,40,1691.167038
212.215263,39,1691.528936
215.287225,35,1691.792154
211.79178,40,1692.096504
212.614778,35,1692.367778
215.863597,32,1692.622267
215.942049,31,1692.85929
6.584683,29,1693.093083
214.395386,28,1693.341109
7.336342,30,1693.589005
211.010556,34,1693.854777
211.529048,35,1694.140271
211.629394,33,1694.381913
214.956618,31,1694.673215
215.05994,33,1694.94084
213.607756,36,1695.217007
212.716818,34,1695.468095
212.893769,32,1695.724563
212.362309,33,1695.991429
211.054039,35,1696.262198
212.860936,34,1696.516007
215.503739,30,1696.756821
211.790323,34,1697.014696
212.37521,32,1697.262743
215.166008,33,1697.527079
212.489034,35,1697.794607
211.752797,40,1698.195673
214.569755,35,1698.536878
208.476004,42,1698.91056
213.121892,33,1699.164945
212.299975,34,1699.412291
205.780872,39,1699.672249
213.52154,33,1699.936403
213.272762,33,1700.191248
214.297375,30,1700.436673
214.294263,32,1700.706392
211.885701,36,1701.100039
208.723116,38,1701.365016
213.577151,35,1701.64174
211.98762,37,1701.924117
212.371968,36,1702.196965
214.777959,29,1702.426797
213.631435,31,1702.67456
201.96755,37,1703.01227
213.732746,33,1703.2449
212.557374,36,1703.524891
211.18081,37,1703.785975
213.593286,35,1704.140941
215.956798,32,1704.466947
212.156648,33,1704.729327
214.719123,29,1704.866171
214.003882,33,1705.187628
214.459154,33,1705.443835
212.331466,34,1705.701281
214.834116,30,1705.959912
212.85028,35,1706.22676
214.36813,33,1706.566468
209.489518,35,1706.81938
212.280631,35,1707.084655
207.866176,38,1707.330189
213.662745,30,1707.549093
214.578721,32,1707.807726
213.913183,30,1708.055993
211.985403,35,1708.333636
210.295048,43,1708.653273
211.674941,36,1708.914373
215.627977,27,1709.123312
209.188343,40,1709.510442
213.050551,34,1709.75321
212.492826,37,1710.092994
212.726398,35,1710.349005
211.092469,36,1710.598236
215.339275,28,1710.832114
203.311579,37,1711.098401
213.545267,32,1711.354491
214.495681,31,1711.582287
214.365181,31,1711.849965
212.868808,35,1712.230315
211.213473,37,1712.499464
214.282294,34,1712.745199
213.076947,36,1713.002115
208.675727,38,1713.327075
214.389194,33,1713.573562
214.712234,31,1713.799045
211.912272,33,1714.053485
215.228912,29,1714.372418
211.360234,33,1714.641804
210.71821,35,1714.89176
214.152355,30,1715.111707
212.425629,37,1715.377746
214.351622,31,1715.594196
211.901512,36,1715.890419
209.94009,37,1716.180965
213.651851,34,1716.495418
215.348202,29,1716.723115
212.959208,33,1716.959364
209.398958,36,1717.199328
211.998104,34,1717.444564
207.553453,38,1717.705693
214.067442,33,1717.951772
213.123334,36,1718.282308
213.049491,35,1718.620342
212.194556,33,1718.865644
211.934414,34,1719.120937
213.27792,31,1719.366495
214.188791,32,1722.076349
214.128298,32,1722.440917
214.525303,33,1722.904759
209.484297,38,1723.175305
213.215262,34,1723.423028
214.21901,32,1723.680863
214.463356,31,1723.941142
210.928855,32,1724.200545
213.037047,32,1724.568635
213.823136,27,1724.790456
214.610351,28,1724.96716
207.359432,37,1725.278646
212.831625,33,1725.525797
214.334596,31,1725.76016
215.577103,29,1725.983047
213.984312,33,1726.219685
213.59878,33,1726.476748
212.955144,34,1726.801485
211.051263,37,1727.078549
211.784416,34,1727.334031
215.158402,29,1727.541065
209.353915,38,1727.805994
214.225987,34,1728.06652
209.615095,36,1728.334426
211.313869,35,1728.61516
206.347227,42,1728.993183
211.340018,33,1729.22883
211.233106,33,1729.474823
213.378948,32,1729.712879
213.390525,32,1729.959857
213.263093,32,1730.186947
212.192739,34,1730.448911
211.27076,33,1730.803824
211.580929,33,1731.0665
213.437084,35,1731.323949
214.339205,39,1731.599885
214.007447,36,1731.884763
212.180797,33,1732.152857
208.44888,41,1732.451364
212.901054,32,1732.703739
209.848245,35,1733.041095
214.261592,31,1733.292416
212.21081,31,1733.54369
213.84593,32,1733.802115
213.984608,33,1734.048987
214.140316,30,1734.199476
212.202908,34,1734.607304
207.017346,40,1734.885955
211.018333,36,1735.131566
209.434437,37,1735.385642
213.597501,34,1735.62095
212.000725,34,1735.89548
210.285042,36,1736.151438
211.677336,33,1736.399422
214.134471,33,1736.675473
207.411491,39,1737.053935
214.063503,31,1737.290396
212.888552,31,1737.521888
212.86117,33,1737.784771
207.832106,37,1738.062216
213.89257,27,1738.283943
213.466659,30,1738.565416
213.353555,31,1738.757749
208.921318,40,1739.201037
208.720328,39,1739.464207
212.33685,36,1739.71096
212.934978,36,1739.997005
214.468377,32,1740.246173
213.700426,26,1740.470188
213.949372,31,1740.719786
211.123465,32,1740.972334
213.154028,33,1741.294196
212.962871,38,1741.564878
211.379411,42,1741.923545
213.478299,38,1742.201504
211.864725,35,1742.442352
213.42909,33,1742.707873
208.392441,27,1742.933557
15.812405,180,1744.307871
208.00387,34,1744.556501
215.288665,26,1744.774429
213.870207,31,1745.040631
213.725235,31,1745.285084
209.907253,29,1745.507521
212.743404,35,1745.781467
210.861459,41,1746.093587
215.613094,33,1746.433299
213.223021,34,1746.750947
209.520504,36,1747.104895
212.671167,36,1747.370169
211.135676,36,1747.642964
202.023322,38,1747.928878
215.201262,30,1748.171224
212.862065,35,1748.428211
212.526334,36,1748.709451
212.822215,32,1748.951162
212.75551,36,1749.245177
214.99582,29,1749.486752
212.826064,31,1749.737098
213.838607,34,1750.0178
213.545159,31,1750.255192
212.956268,35,1750.548605
214.558984,34,1750.873795
214.499183,35,1751.126492
212.457123,39,1751.486634
212.38294,34,1751.745687
212.880889,35,1752.016862
207.660341,38,1752.296955
215.043544,31,1752.537526
214.16622,28,1752.747852
213.173117,30,1752.978489
214.163118,30,1753.208178
209.615629,38,1753.464856
206.191674,43,1753.755185
213.799272,41,1754.195246
211.437717,38,1754.466241
212.460551,35,1754.712281
213.04651,29,1754.957639
212.39765,27,1755.173972
212.980419,28,1755.318377
209.815374,37,1755.679205
213.64871,34,1756.035029
213.475108,40,1756.307051
210.716149,45,1756.613252
215.179745,31,1756.859187
213.655171,33,1757.098086
214.717512,28,1757.317281
2.436502,34,1757.554183
3.851293,33,1757.805795
213.503458,28,1758.101098
210.552254,37,1758.347865
213.906563,31,1758.572022
213.234517,37,1758.842586
215.611953,34,1759.176871
212.712257,36,1759.4305
213.383544,32,1759.661086
209.007648,33,1759.984365
209.25349,31,1760.219756
7.688575,26,1760.359947
215.51946,30,1760.599933
213.166577,31,1760.809832
213.277092,36,1761.131308
215.104417,31,1761.296014
213.425171,30,1761.509174
214.193167,29,1761.724537
212.530035,35,1762.035299
214.020587,34,1762.347214
212.420793,34,1762.674957
214.668779,36,1762.939061
214.6671,34,1763.181898
215.397015,30,1763.405499
215.021116,31,1763.654312
214.070063,28,1763.888499
211.849008,31,1764.048556
212.141085,34,1764.389902
212.462108,32,1764.641402
213.969865,32,1764.903648
212.092169,38,1765.189761
213.143239,36,1765.428041
213.403515,31,1765.667143
212.740738,34,1765.93378
214.210078,28,1766.146619
213.82881,32,1766.451768
213.774138,31,1766.700474
209.419485,38,1767.001668
212.791215,33,1767.34374
212.028111,33,1767.646303
214.683444,27,1767.858428
207.767547,37,1768.116216
211.345354,34,1768.374389
214.121552,30,1768.601167
211.275511,35,1768.866683
207.538118,37,1769.120281
208.355828,37,1769.38787
211.819355,33,1769.677991
212.678643,36,1770.035244
212.093,36,1770.300578
214.653604,31,1770.541491
212.891639,36,1770.814967
210.899656,38,1771.11536
212.136341,31,1771.348888
211.124365,39,1771.715111
213.299675,33,1771.975959
211.429733,34,1772.310085
214.549194,32,1772.560832
212.861214,33,1772.815688
210.878699,36,1773.071894
214.910753,30,1773.285966
213.131079,33,1773.521598
211.864175,35,1773.772648
210.106166,35,1774.107941
214.614027,30,1774.275818
211.930912,34,1774.636019
211.330243,36,1774.899646
212.037102,35,1775.163605
214.555779,33,1775.423708
207.55826,38,1775.720222
212.98057,32,1775.977147
211.698215,35,1776.263141
213.401515,30,1776.510081
214.674741,27,1776.755381
213.648304,27,1776.972842
213.493337,29,1777.217979
210.831502,34,1777.463113
214.123631,36,1777.743529
210.850057,40,1778.016192
215.553577,41,1778.408942
213.628268,39,1778.83169
212.715288,36,1779.083259
209.848669,42,1779.377052
212.992727,33,1779.60573
208.371787,30,1779.856181
214.274166,28,1780.081084
203.816593,37,1780.351168
212.00332,35,1780.599567
214.161264,34,1780.876886
213.897482,31,1781.114331
210.353898,35,1781.368524
213.497666,34,1781.627664
213.599368,35,1781.883484
208.049597,40,1782.250735
212.551014,37,1782.576455
210.392712,36,1782.853879
213.867429,31,1783.229616
214.770277,28,1783.440422
214.400544,29,1783.670683
213.217786,35,1783.958822
213.285753,31,1784.198058
206.90933,42,1784.486975
207.195738,42,1784.795878
212.515691,35,1785.052002
215.187907,31,1785.272405
215.57067,28,1785.476882
214.361221,30,1785.695521
211.206959,39,1785.993755
214.212155,33,1786.314585
212.416719,36,1786.63245
214.047323,31,1786.869972
211.765785,36,1787.125958
213.292818,30,1787.339457
213.973992,29,1787.55669
212.737281,34,1787.798461
214.11646,30,1788.041972
207.676153,38,1788.319425
215.496018,34,1788.565655
209.084353,42,1788.847309
212.84001,42,1789.147801
213.787472,36,1789.497441
211.489438,39,1789.823258
213.61058,33,1790.080336
208.798285,32,1790.307383
214.511596,29,1790.528543
213.445175,32,1790.775845
207.810229,38,1791.053991
214.664638,33,1791.299151
212.54077,39,1791.565096
209.083554,37,1791.897906
214.722894,33,1792.163335
213.350312,34,1792.431298
214.405325,32,1792.662108
213.070218,34,1792.91027
211.08921,36,1793.248145
209.878847,31,1793.483331
209.964875,35,1793.733688
211.563417,36,1794.015646
213.148388,33,1794.264584
208.124349,39,1794.52489
213.898685,37,1794.807014
211.828325,36,1795.07967
213.888744,34,1795.346039
214.290749,31,1795.586627
214.773483,32,1795.902423
214.606856,30,1796.152002
210.255649,40,1796.455557
212.902148,36,1796.782944
214.104241,36,1797.06229
212.494758,34,1797.320807
209.436424,39,1797.594949
213.593827,35,1797.935348
205.624528,34,1798.264618
212.011753,35,1798.534831
206.640192,39,1798.80468
212.125719,34,1799.152892
211.124475,36,1799.417147
213.603885,34,1799.655394
207.462801,38,1799.951882
214.174647,33,1800.217749
211.630287,36,1800.498318
213.136719,36,1800.780116
212.636446,36,1801.073914
212.757689,37,1801.356793
215.188132,31,1801.592272
212.638268,34,1801.928306
214.377568,32,1802.256513
206.68267,38,1802.614379
212.982539,31,1802.829507
213.721891,32,1803.064017
212.92021,33,1803.304186
210.267826,35,1803.544881
214.579014,31,1803.766764
213.445909,37,1804.043449
213.583448,37,1804.334246
210.225854,38,1804.598049
213.912556,33,1804.840158
4.214835,34,1805.094904
213.775385,33,1805.343125
214.154157,34,1805.614601
213.516874,32,1805.849971
212.424959,35,1806.193117
212.502328,32,1806.454414
208.337143,32,1806.779703
213.187065,34,1807.027118
212.332856,36,1807.302559
208.324759,37,1807.561714
213.633279,36,1807.865765
215.787565,30,1808.190885
205.843877,40,1808.461328
213.653006,30,1808.697697
212.048162,35,1808.962487
212.324792,34,1809.230104
212.526905,36,1809.490773
209.437836,40,1809.834706
213.241147,35,1810.141849
215.28711,31,1810.392579
212.303565,33,1810.702449
210.712476,35,1811.013125
211.244378,40,1811.291084
211.799791,36,1811.531775
213.704198,33,1811.76743
214.325725,36,1812.047601
213.062387,35,1812.31387
211.923213,33,1812.658605
212.211298,33,1812.912162
208.515053,31,1813.236347
214.344847,28,1813.429245
214.876343,29,1813.690916
213.945446,35,1813.949578
206.258884,45,1814.340212
211.539252,37,1814.605997
212.109966,36,1814.861202
213.808761,36,1815.125059
212.507023,36,1815.390859
214.162259,29,1815.696864
210.924338,35,1815.962175
211.229645,33,1816.199502
212.012674,35,1816.476587
211.39042,36,1816.824542
212.582026,34,1817.08321
212.929384,38,1817.366965
212.954792,32,1817.589683
212.429509,35,1817.847781
212.960393,32,1818.158891
209.276728,37,1818.536824
211.472518,35,1818.863401
208.163461,44,1819.242251
211.980327,35,1819.506506
214.474939,29,1819.726553
212.061695,34,1819.985727
212.966795,33,1820.261839
211.889533,37,1820.546151
212.671964,32,1820.797594
212.872041,37,1821.11067
214.762295,30,1821.419653
211.937093,33,1821.669189
213.426542,34,1821.926343
212.797682,35,1822.187336
212.442651,34,1822.441734
210.46764,36,1822.695499
211.987858,33,1822.926704
206.31489,39,1823.319305
214.189739,33,1823.58456
213.188038,35,1823.859415
212.595788,36,1824.126378
210.701876,37,1824.400688
213.03636,35,1824.6651
209.317846,36,1824.93425
208.519542,40,1825.22425
210.263264,34,1825.49262
210.312517,36,1825.828443
213.783956,29,1825.995333
209.944819,36,1826.40028
214.521099,31,1826.649786
213.067179,35,1826.909703
211.095569,36,1827.175292
213.835874,33,1827.410316
213.272684,30,1827.631538
214.387132,33,1827.891459
211.379211,32,1828.148041
211.204169,36,1828.418964
214.95537,34,1828.694742
215.163981,36,1828.969816
205.548404,44,1829.259687
214.208446,33,1829.60572
212.851286,35,1829.867416
207.966542,31,1830.107381
211.172758,32,1830.442779
211.533934,35,1830.786987
213.181518,34,1831.043251
213.862695,35,1831.282581
209.763584,40,1831.561489
215.390643,34,1831.832114
212.828949,36,1832.097428
215.77501,33,1832.367166
214.360715,33,1832.626352
214.375429,33,1832.884201
213.440147,35,1833.152945
213.801111,35,1833.507442
211.970781,35,1833.776325
212.780008,36,1834.03221
209.291203,36,1834.303272
206.069955,38,1834.622813
214.600649,34,1834.876149
207.112008,40,1835.153484
213.565296,37,1835.494298
211.8082,36,1835.742085
211.59066,36,1836.00959
211.661068,33,1836.259435
208.655348,31,1836.531008
211.663827,38,1836.88764
211.905193,37,1837.151213
