method,method_variant,task_kind,mode,target_sut,seed,step,scenario_index,scenario_id,selected_reason,visible_target_count_before,collision_offline,critical_offline,cumulative_failures
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,1,3,7,cutin:g=5.73452454:dv=-6.10210265:mode=fast_intrusion,baseline,0,True,True,1
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,1,4,11,cutin:g=14.32100685:dv=-7.53667253:mode=fast_intrusion,baseline,0,True,True,2
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,1,5,15,cutin:g=12.43231606:dv=-4.68883190:mode=fast_intrusion,baseline,0,False,True,2
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,1,6,19,cutin:g=20.12147247:dv=-6.24836103:mode=fast_intrusion,baseline,0,False,False,2
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,1,7,21,cutin:g=26.61053306:dv=-7.95858265:mode=fast_intrusion,baseline,0,False,False,2
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,1,8,23,cutin:g=8.95406621:dv=-3.47608483:mode=fast_intrusion,baseline,0,True,True,3
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,1,9,24,cutin:g=6.81390808:dv=-1.72524278:mode=fast_intrusion,baseline,0,True,True,4
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,1,10,31,cutin:g=11.54981000:dv=-7.07746112:mode=fast_intrusion,baseline,0,True,True,5
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,1,11,35,cutin:g=21.59106767:dv=-7.00201329:mode=fast_intrusion,baseline,0,False,False,5
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,1,12,39,cutin:g=6.52716856:dv=-5.24303998:mode=fast_intrusion,baseline,0,True,True,6
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,1,13,40,cutin:g=8.62526678:dv=-2.14156740:mode=fast_intrusion,baseline,0,False,True,6
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,1,14,41,cutin:g=32.43073714:dv=-7.40933556:mode=fast_intrusion,baseline,0,False,False,6
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,1,15,47,cutin:g=12.67781694:dv=-6.64164458:mode=fast_intrusion,baseline,0,True,True,7
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,1,16,55,cutin:g=7.54585820:dv=-7.77327215:mode=fast_intrusion,baseline,0,True,True,8
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,1,17,56,cutin:g=5.43613406:dv=0.38381989:mode=fast_intrusion,baseline,0,True,True,9
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,1,18,59,cutin:g=16.47446283:dv=-5.55743275:mode=fast_intrusion,baseline,0,False,False,9
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,1,19,61,cutin:g=27.34067256:dv=-7.24324061:mode=fast_intrusion,baseline,0,False,False,9
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,1,20,63,cutin:g=9.59552919:dv=-4.18652379:mode=fast_intrusion,baseline,0,True,True,10
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-A,1,1,24,cutin:g=9.59552919:dv=-4.18652379:mode=fast_intrusion,baseline,0,True,True,1
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-A,1,2,38,cutin:g=20.19012235:dv=-7.10056804:mode=cutin_braking,baseline,0,True,True,2
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-A,1,3,45,cutin:g=21.30260579:dv=-5.99060746:mode=cutin_braking,baseline,0,False,False,2
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-A,1,4,46,cutin:g=6.70943486:dv=-2.91729013:mode=cutin_braking,baseline,0,True,True,3
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-A,1,5,78,cutin:g=9.24356895:dv=-6.31850763:mode=lead_braking,baseline,0,True,True,4
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-A,1,6,4,cutin:g=12.43231606:dv=-4.68883190:mode=fast_intrusion,baseline,0,False,True,4
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-A,1,7,87,cutin:g=9.49027769:dv=-5.93436483:mode=lead_braking,baseline,0,True,True,5
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-A,1,8,3,cutin:g=14.32100685:dv=-7.53667253:mode=fast_intrusion,baseline,0,True,True,6
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-A,1,9,26,cutin:g=24.34848072:dv=-6.89089608:mode=cutin_braking,baseline,0,False,False,6
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-A,1,10,21,cutin:g=16.47446283:dv=-5.55743275:mode=fast_intrusion,baseline,0,False,False,6
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-A,1,11,66,cutin:g=7.07997788:dv=-5.21698626:mode=lead_braking,baseline,0,True,True,7
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-A,1,12,9,cutin:g=17.79689663:dv=-5.16711531:mode=fast_intrusion,baseline,0,False,False,7
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-A,1,13,72,cutin:g=11.37544668:dv=-3.29333447:mode=lead_braking,baseline,0,False,True,7
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-A,1,14,19,cutin:g=18.25243168:dv=-4.45179359:mode=fast_intrusion,baseline,0,False,False,7
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-A,1,15,64,cutin:g=10.17529029:dv=-2.77229959:mode=lead_braking,baseline,0,False,True,7
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-A,1,16,90,cutin:g=16.49597243:dv=-6.90050321:mode=lead_braking,baseline,0,True,True,8
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-A,1,17,81,cutin:g=8.55722121:dv=-1.97479224:mode=lead_braking,baseline,0,False,False,8
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-A,1,18,1,cutin:g=23.54475103:dv=-5.40866684:mode=fast_intrusion,baseline,0,False,False,8
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-A,1,19,37,cutin:g=6.29952164:dv=-5.50697740:mode=cutin_braking,baseline,0,True,True,9
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-A,1,20,61,cutin:g=13.56123961:dv=-7.20768009:mode=lead_braking,baseline,0,True,True,10
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-A,1,1,65,cutin:g=36.02434142:dv=-3.35880560:mode=lead_braking,baseline,0,False,False,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-A,1,2,38,cutin:g=20.19012235:dv=-7.10056804:mode=cutin_braking,baseline,0,True,True,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-A,1,3,35,cutin:g=12.77242474:dv=1.28324835:mode=cutin_braking,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-A,1,4,14,cutin:g=28.44558212:dv=-2.86643833:mode=fast_intrusion,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-A,1,5,43,cutin:g=9.51104365:dv=-0.11655177:mode=cutin_braking,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-A,1,6,8,cutin:g=24.65300908:dv=0.21819262:mode=fast_intrusion,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-A,1,7,19,cutin:g=18.25243168:dv=-4.45179359:mode=fast_intrusion,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-A,1,8,16,cutin:g=11.58988854:dv=-1.00992078:mode=fast_intrusion,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-A,1,9,92,cutin:g=30.40012178:dv=-6.21107635:mode=lead_braking,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-A,1,10,39,cutin:g=32.98299275:dv=-1.88804118:mode=cutin_braking,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-A,1,11,55,cutin:g=31.57541933:dv=-0.39457335:mode=cutin_braking,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-A,1,12,87,cutin:g=9.49027769:dv=-5.93436483:mode=lead_braking,baseline,0,True,True,2
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-A,1,13,63,cutin:g=15.16678937:dv=-5.63481290:mode=lead_braking,baseline,0,True,True,3
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-A,1,14,6,cutin:g=30.80380748:dv=-0.88320417:mode=fast_intrusion,baseline,0,False,False,3
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-A,1,15,20,cutin:g=22.74551985:dv=-1.57899471:mode=fast_intrusion,baseline,0,False,False,3
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-A,1,16,67,cutin:g=27.90143384:dv=-7.47720103:mode=lead_braking,baseline,0,False,False,3
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-A,1,17,90,cutin:g=16.49597243:dv=-6.90050321:mode=lead_braking,baseline,0,True,True,4
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-A,1,18,57,cutin:g=30.41068830:dv=-3.47422294:mode=cutin_braking,baseline,0,False,False,4
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-A,1,19,78,cutin:g=9.24356895:dv=-6.31850763:mode=lead_braking,baseline,0,True,True,5
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-A,1,20,17,cutin:g=35.90992290:dv=-6.43429181:mode=fast_intrusion,baseline,0,False,False,5
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-A,1,1,24,cutin:g=9.59552919:dv=-4.18652379:mode=fast_intrusion,baseline,0,True,True,1
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-A,1,2,2,cutin:g=7.86307343:dv=0.90561993:mode=fast_intrusion,baseline,0,False,False,1
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-A,1,3,37,cutin:g=6.29952164:dv=-5.50697740:mode=cutin_braking,baseline,0,True,True,2
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-A,1,4,3,cutin:g=14.32100685:dv=-7.53667253:mode=fast_intrusion,baseline,0,True,True,3
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-A,1,5,32,cutin:g=11.98424452:dv=-7.42638251:mode=cutin_braking,baseline,0,True,True,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-A,1,6,44,cutin:g=7.41312334:dv=-6.92028752:mode=cutin_braking,baseline,0,True,True,5
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-A,1,7,38,cutin:g=20.19012235:dv=-7.10056804:mode=cutin_braking,baseline,0,True,True,6
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-A,1,8,72,cutin:g=11.37544668:dv=-3.29333447:mode=lead_braking,baseline,0,False,True,6
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-A,1,9,47,cutin:g=13.45524140:dv=-4.85867567:mode=cutin_braking,baseline,0,True,True,7
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-A,1,10,66,cutin:g=7.07997788:dv=-5.21698626:mode=lead_braking,baseline,0,True,True,8
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-A,1,11,80,cutin:g=21.06598114:dv=-6.61710449:mode=lead_braking,baseline,0,False,True,8
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-A,1,12,46,cutin:g=6.70943486:dv=-2.91729013:mode=cutin_braking,baseline,0,True,True,9
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-A,1,13,90,cutin:g=16.49597243:dv=-6.90050321:mode=lead_braking,baseline,0,True,True,10
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-A,1,14,45,cutin:g=21.30260579:dv=-5.99060746:mode=cutin_braking,baseline,0,False,False,10
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-A,1,15,40,cutin:g=10.19486166:dv=-3.46436394:mode=cutin_braking,baseline,0,True,True,11
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-A,1,16,64,cutin:g=10.17529029:dv=-2.77229959:mode=lead_braking,baseline,0,False,True,11
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-A,1,17,54,cutin:g=18.37679865:dv=-5.11864611:mode=cutin_braking,baseline,0,False,True,11
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-A,1,18,63,cutin:g=15.16678937:dv=-5.63481290:mode=lead_braking,baseline,0,True,True,12
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-A,1,19,21,cutin:g=16.47446283:dv=-5.55743275:mode=fast_intrusion,baseline,0,False,False,12
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-A,1,20,87,cutin:g=9.49027769:dv=-5.93436483:mode=lead_braking,baseline,0,True,True,13
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-A,2,1,145,cutin:g=19.73761162:dv=-7.85120456:mode=lead_braking,baseline,0,True,True,1
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-A,2,2,173,cutin:g=5.17126779:dv=-7.54559272:mode=lead_braking,baseline,0,True,True,2
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-A,2,3,69,cutin:g=9.29587863:dv=-5.28977609:mode=cutin_braking,baseline,0,True,True,3
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-A,2,4,11,cutin:g=14.32100685:dv=-7.53667253:mode=fast_intrusion,baseline,0,True,True,4
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-A,2,5,165,cutin:g=11.68671749:dv=-4.53010453:mode=lead_braking,baseline,0,True,True,5
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-A,2,6,39,cutin:g=6.52716856:dv=-5.24303998:mode=fast_intrusion,baseline,0,True,True,6
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-A,2,7,161,cutin:g=21.06598114:dv=-6.61710449:mode=lead_braking,baseline,0,False,True,6
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-A,2,8,7,cutin:g=5.73452454:dv=-6.10210265:mode=fast_intrusion,baseline,0,True,True,7
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-A,2,9,151,cutin:g=23.33239422:dv=-6.04177342:mode=lead_braking,baseline,0,False,False,7
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-A,2,10,189,cutin:g=7.39257138:dv=-3.95350818:mode=lead_braking,baseline,0,True,True,8
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-A,2,11,40,cutin:g=8.62526678:dv=-2.14156740:mode=fast_intrusion,baseline,0,False,True,8
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-A,2,12,90,cutin:g=7.82403791:dv=-1.49971232:mode=cutin_braking,baseline,0,False,True,8
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-A,2,13,143,cutin:g=27.90143384:dv=-7.47720103:mode=lead_braking,baseline,0,False,False,8
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-A,2,14,177,cutin:g=18.90983467:dv=-4.90125944:mode=lead_braking,baseline,0,False,False,8
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-A,2,15,157,cutin:g=9.24356895:dv=-6.31850763:mode=lead_braking,baseline,0,True,True,9
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-A,2,16,15,cutin:g=12.43231606:dv=-4.68883190:mode=fast_intrusion,baseline,0,False,True,9
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-A,2,17,185,cutin:g=16.49597243:dv=-6.90050321:mode=lead_braking,baseline,0,True,True,10
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-A,2,18,181,cutin:g=9.49027769:dv=-5.93436483:mode=lead_braking,baseline,0,True,True,11
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-A,2,19,103,cutin:g=22.94891379:dv=-5.39728549:mode=cutin_braking,baseline,0,False,False,11
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-A,2,20,133,cutin:g=13.56123961:dv=-7.20768009:mode=lead_braking,baseline,0,True,True,12
Random,Random,failure_discovery,static,SUT-A,2,1,176,cutin:g=27.22356478:dv=-0.64294743:mode=lead_braking,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-A,2,2,36,cutin:g=17.57297250:dv=-1.17570982:mode=fast_intrusion,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-A,2,3,81,cutin:g=14.21393322:dv=-4.37565663:mode=cutin_braking,baseline,0,False,True,0
Random,Random,failure_discovery,static,SUT-A,2,4,80,cutin:g=28.27176603:dv=-0.94378943:mode=cutin_braking,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-A,2,5,184,cutin:g=25.11717168:dv=1.34103040:mode=lead_braking,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-A,2,6,147,cutin:g=31.72682296:dv=-5.12588299:mode=lead_braking,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-A,2,7,26,cutin:g=24.65300908:dv=0.21819262:mode=fast_intrusion,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-A,2,8,47,cutin:g=12.67781694:dv=-6.64164458:mode=fast_intrusion,baseline,0,True,True,1
Random,Random,failure_discovery,static,SUT-A,2,9,135,cutin:g=25.53014816:dv=-4.32500091:mode=lead_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-A,2,10,110,cutin:g=14.62434085:dv=0.78970552:mode=cutin_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-A,2,11,0,cutin:g=10.46185657:dv=-2.70065851:mode=fast_intrusion,baseline,0,False,True,1
Random,Random,failure_discovery,static,SUT-A,2,12,149,cutin:g=11.37544668:dv=-3.29333447:mode=lead_braking,baseline,0,False,True,1
Random,Random,failure_discovery,static,SUT-A,2,13,186,cutin:g=13.14535867:dv=-1.53552514:mode=lead_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-A,2,14,53,cutin:g=24.74097131:dv=-3.34951998:mode=fast_intrusion,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-A,2,15,120,cutin:g=23.66459804:dv=-1.68517495:mode=cutin_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-A,2,16,118,cutin:g=22.08227688:dv=0.14349262:mode=cutin_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-A,2,17,174,cutin:g=20.14524804:dv=-1.00869200:mode=lead_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-A,2,18,98,cutin:g=9.51104365:dv=-0.11655177:mode=cutin_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-A,2,19,59,cutin:g=16.47446283:dv=-5.55743275:mode=fast_intrusion,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-A,2,20,32,cutin:g=10.67797698:dv=1.44027882:mode=fast_intrusion,baseline,0,False,False,1
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,2,1,0,cutin:g=10.46185657:dv=-2.70065851:mode=fast_intrusion,baseline,0,False,True,0
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,2,2,1,cutin:g=38.61031229:dv=-6.85514550:mode=fast_intrusion,baseline,0,False,False,0
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,2,3,7,cutin:g=5.73452454:dv=-6.10210265:mode=fast_intrusion,baseline,0,True,True,1
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,2,4,11,cutin:g=14.32100685:dv=-7.53667253:mode=fast_intrusion,baseline,0,True,True,2
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,2,5,15,cutin:g=12.43231606:dv=-4.68883190:mode=fast_intrusion,baseline,0,False,True,2
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,2,6,19,cutin:g=20.12147247:dv=-6.24836103:mode=fast_intrusion,baseline,0,False,False,2
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,2,7,21,cutin:g=26.61053306:dv=-7.95858265:mode=fast_intrusion,baseline,0,False,False,2
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,2,8,23,cutin:g=8.95406621:dv=-3.47608483:mode=fast_intrusion,baseline,0,True,True,3
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,2,9,24,cutin:g=6.81390808:dv=-1.72524278:mode=fast_intrusion,baseline,0,True,True,4
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,2,10,31,cutin:g=11.54981000:dv=-7.07746112:mode=fast_intrusion,baseline,0,True,True,5
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-A,2,11,35,cutin:g=21.59106767:dv=-7.00201329:mode=fast_intrusion,baseline,0,False,False,5
