seed,target,index,mode,frequency_hz,event_5hz,collision_5hz,event_new,collision_new,min_ttc_new,min_clearance_new
20290812,mcts_cv,294,slow_lead_following,20,True,False,False,False,1.9642508826706635,1.705858955577223
20290812,mcts_cv,306,slow_lead_following,10,False,False,True,False,1.2315915193706561,0.9098141033832181
20290812,mcts_cv,306,slow_lead_following,20,False,False,False,False,1.787742854357648,1.789125171377927
20290812,mcts_cv,308,slow_lead_following,10,True,True,True,True,2.0141242024464883,0.0
20290812,mcts_cv,308,slow_lead_following,20,True,True,True,False,2.0141242024464883,0.7328701846049341
20290812,mcts_cv,318,slow_lead_following,10,False,False,False,False,3.1556819887438032,6.879782587172888
20290812,mcts_cv,318,slow_lead_following,20,False,False,False,False,3.1556819887438032,6.738867242150394
20290812,vi_ttc,3,fast_intrusion,10,True,True,True,False,0.551305305382466,0.23785328017786875
20290812,vi_ttc,3,fast_intrusion,20,True,True,True,False,0.5112945621960365,0.15154076711986222
20290812,vi_ttc,6,fast_intrusion,10,True,True,True,True,1.2309922176412158,0.0
20290812,vi_ttc,6,fast_intrusion,20,True,True,True,True,1.2247206853665196,0.0
20290812,vi_ttc,7,fast_intrusion,10,False,False,False,False,1.9648810663424308,1.9207454784652254
20290812,vi_ttc,7,fast_intrusion,20,False,False,False,False,1.9315677118540293,1.9218305691546407
20290812,vi_ttc,10,fast_intrusion,10,False,False,False,False,6.137760485229828,1.9983602679231702
20290812,vi_ttc,10,fast_intrusion,20,False,False,False,False,6.170765829813424,1.9992968357079925
20290812,vi_ttc,11,fast_intrusion,10,False,False,False,False,2.3549301954346,1.939144736260779
20290812,vi_ttc,11,fast_intrusion,20,False,False,False,False,2.3298130206250147,1.9430561912446596
20290812,vi_ttc,12,fast_intrusion,10,False,False,False,False,2.889604008004331,1.9587811830909698
20290812,vi_ttc,12,fast_intrusion,20,False,False,False,False,2.935070652739177,1.9701191103745752
20290812,vi_ttc,13,fast_intrusion,10,True,True,True,True,0.6287447899376027,0.05368863455926824
20290812,vi_ttc,13,fast_intrusion,20,True,True,True,True,0.6338362242035246,0.04025935901504265
20290812,vi_ttc,14,fast_intrusion,10,True,False,True,False,inf,0.8644748367973877
20290812,vi_ttc,14,fast_intrusion,20,True,False,True,False,inf,0.923262659078646
20290812,vi_ttc,15,fast_intrusion,10,True,False,True,False,1.0296423746732595,1.6288725653242195
20290812,vi_ttc,15,fast_intrusion,20,True,False,True,False,1.0405250730791071,1.6560253562073897
20290812,vi_ttc,18,fast_intrusion,10,True,False,True,False,1.9435983552247698,0.9404162854564336
20290812,vi_ttc,18,fast_intrusion,20,True,False,True,False,1.9316160973164338,0.9457995137853192
20290812,vi_ttc,19,fast_intrusion,10,True,False,True,False,1.3778130822560302,1.7480880051777123
20290812,vi_ttc,19,fast_intrusion,20,True,False,True,False,1.3402603669075204,1.72964312199647
20290812,vi_ttc,21,fast_intrusion,10,True,False,True,False,1.232227122571374,1.1842290348484188
20290812,vi_ttc,21,fast_intrusion,20,True,False,True,False,1.2531095719143892,1.1417502373843949
20290812,vi_ttc,22,fast_intrusion,10,True,True,True,False,inf,0.1714474307865263
20290812,vi_ttc,22,fast_intrusion,20,True,True,True,False,inf,0.20968609598049684
20290812,vi_ttc,23,fast_intrusion,10,True,False,True,False,1.3593308208316983,1.8259830856434673
20290812,vi_ttc,23,fast_intrusion,20,True,False,True,False,1.3208065919064693,1.8159788853757526
20290812,vi_ttc,25,fast_intrusion,10,True,True,True,True,0.7572933529958739,0.0
20290812,vi_ttc,25,fast_intrusion,20,True,True,True,True,0.7918997149352417,0.054049638698514126
20290812,vi_ttc,26,fast_intrusion,10,False,False,False,False,93.9770085230458,4.39804207127793
20290812,vi_ttc,26,fast_intrusion,20,False,False,False,False,385.33951491429184,4.39804207127793
20290812,vi_ttc,27,fast_intrusion,10,True,False,True,False,0.49286218302176094,0.3231886573417774
20290812,vi_ttc,27,fast_intrusion,20,True,False,True,False,0.5032143711714497,0.3867687276433334
20290812,vi_ttc,30,fast_intrusion,10,True,True,True,True,2.0181022243716207,0.0
20290812,vi_ttc,30,fast_intrusion,20,True,True,True,True,2.1176994833008385,0.0
20290812,vi_ttc,31,fast_intrusion,10,False,False,False,False,2.2183923115669772,1.9643299542167096
20290812,vi_ttc,31,fast_intrusion,20,False,False,False,False,2.18561986448676,1.969854034692565
20290812,vi_ttc,34,fast_intrusion,10,False,False,False,False,11.269226394928396,1.9999646644111644
20290812,vi_ttc,34,fast_intrusion,20,False,False,False,False,11.88187138274157,1.9999979647545727
20290812,vi_ttc,35,fast_intrusion,10,True,False,True,False,1.3987693514088515,1.5722448588365532
20290812,vi_ttc,35,fast_intrusion,20,True,False,True,False,1.4742059814832162,1.6055845196067267
20290812,vi_ttc,37,fast_intrusion,10,True,False,True,False,0.8815454969259925,0.8435198112632643
20290812,vi_ttc,37,fast_intrusion,20,True,False,True,False,0.8441719379384995,0.7693879589463883
20290812,vi_ttc,39,fast_intrusion,10,True,False,True,False,1.0676905752549295,1.6951872420034473
20290812,vi_ttc,39,fast_intrusion,20,True,False,True,False,1.0777697962868684,1.6688371617343447
20290812,vi_ttc,41,fast_intrusion,10,True,True,True,True,0.9032785166092999,0.01805763466300545
20290812,vi_ttc,41,fast_intrusion,20,True,True,True,True,0.9299247349026617,0.0
20290812,vi_ttc,43,fast_intrusion,10,True,False,True,False,1.4731385247546929,1.7547228959584116
20290812,vi_ttc,43,fast_intrusion,20,True,False,True,False,1.4335740718689625,1.7465518939456168
20290812,vi_ttc,46,fast_intrusion,10,True,True,True,True,1.5101652187062231,0.0
20290812,vi_ttc,46,fast_intrusion,20,True,True,True,True,1.5661268174003409,0.0
20290812,vi_ttc,47,fast_intrusion,10,True,False,True,False,1.2238654591816207,1.6895523702682236
20290812,vi_ttc,47,fast_intrusion,20,True,False,True,False,1.2391381813847306,1.7131678394322107
20290812,vi_ttc,50,fast_intrusion,10,False,False,False,False,inf,2.1772735159966317
20290812,vi_ttc,50,fast_intrusion,20,False,False,False,False,inf,2.039687942941047
20290812,vi_ttc,53,fast_intrusion,10,True,False,True,False,0.7644579780225376,0.9906355289761638
20290812,vi_ttc,53,fast_intrusion,20,True,False,True,False,0.7775151482472639,1.034225180566079
20290812,vi_ttc,54,fast_intrusion,10,True,True,True,True,1.9734346027024177,0.0
20290812,vi_ttc,54,fast_intrusion,20,True,True,True,True,2.044047176190934,0.0
20290812,vi_ttc,55,fast_intrusion,10,False,False,False,False,3.347392189344074,1.9951260269031923
20290812,vi_ttc,55,fast_intrusion,20,False,False,False,False,3.3908744632120316,1.9973208896281918
20290812,vi_ttc,58,fast_intrusion,10,False,False,False,False,1.6777523514943917,1.468275356832981
20290812,vi_ttc,58,fast_intrusion,20,False,False,False,False,1.656013697735372,1.4207063362386372
20290812,vi_ttc,59,fast_intrusion,10,False,False,False,False,1.621832064465173,1.8584279810636992
20290812,vi_ttc,59,fast_intrusion,20,False,False,False,False,1.6966893977650603,1.8783229147244755
20290812,vi_ttc,61,fast_intrusion,10,True,False,True,False,0.8245117108181089,0.19471573713682144
20290812,vi_ttc,61,fast_intrusion,20,True,False,True,False,0.8417584696992354,0.23553494012788373
20290812,vi_ttc,62,fast_intrusion,10,True,True,True,True,inf,0.0
20290812,vi_ttc,62,fast_intrusion,20,True,True,True,True,inf,0.0
20290812,vi_ttc,63,fast_intrusion,10,True,False,True,False,0.8303795154427659,1.2838266563936243
20290812,vi_ttc,63,fast_intrusion,20,True,False,True,False,0.8419617901305388,1.3121141454375465
20290812,vi_ttc,75,cutin_braking,10,True,True,True,True,0.541254713391359,0.0
20290812,vi_ttc,75,cutin_braking,20,True,True,True,True,0.5377466782445699,0.0
20290812,vi_ttc,78,cutin_braking,10,True,True,True,True,1.9179140934765206,0.0
20290812,vi_ttc,78,cutin_braking,20,True,True,True,True,1.936846338721045,0.004719479518560639
20290812,vi_ttc,82,cutin_braking,10,False,False,False,False,102.58605670690122,2.274556948259338
20290812,vi_ttc,82,cutin_braking,20,False,False,False,False,151.00668119720774,2.339376010672248
20290812,vi_ttc,86,cutin_braking,10,True,True,True,True,0.650867159683524,0.020001054995821013
20290812,vi_ttc,86,cutin_braking,20,True,True,True,True,0.6787782841903403,0.0192587850729103
20290812,vi_ttc,87,cutin_braking,10,True,False,True,False,1.3858117647990322,1.4397499559636056
20290812,vi_ttc,87,cutin_braking,20,True,False,True,False,1.3520197680665738,1.4323803171923297
20290812,vi_ttc,93,cutin_braking,10,True,True,True,True,0.6154420522756572,0.0
20290812,vi_ttc,93,cutin_braking,20,True,True,True,True,0.6159353052836364,0.0
20290812,vi_ttc,106,cutin_braking,10,True,True,True,True,1.2903628046486468,0.0
20290812,vi_ttc,106,cutin_braking,20,True,True,True,True,1.2928137379265998,0.0
20290812,vi_ttc,109,cutin_braking,10,True,False,True,False,1.2385856290028274,0.6971564886615416
20290812,vi_ttc,109,cutin_braking,20,True,False,True,False,1.2638115003735118,0.7794949144647698
20290812,vi_ttc,111,cutin_braking,10,True,False,True,False,0.5889936411851987,0.5065821182040734
20290812,vi_ttc,111,cutin_braking,20,True,False,True,False,0.5982341698979999,0.44452660315436204
20290812,vi_ttc,115,cutin_braking,10,False,False,False,False,1.7243355093014932,1.593931921327777
20290812,vi_ttc,115,cutin_braking,20,False,False,False,False,1.6941935629383689,1.599380167575242
20290812,vi_ttc,159,lead_braking,10,False,False,False,False,1.8244654467772432,1.617358031309888
20290812,vi_ttc,159,lead_braking,20,False,False,False,False,1.7729422068055767,1.583448284194483
20290812,vi_ttc,251,stop_and_go,10,False,False,False,False,2.9186560452260593,1.9413609398272527
20290812,vi_ttc,251,stop_and_go,20,False,False,False,False,2.8675896922658954,1.9457578439871945
20290812,vi_ttc,280,slow_lead_following,10,False,False,False,False,1.5448824271385857,1.2158459601417282
20290812,vi_ttc,280,slow_lead_following,20,False,False,True,False,1.4932008889421415,1.1199696648852049
20290812,vi_ttc,306,slow_lead_following,10,False,False,True,False,1.4702291397661835,1.7715521727896937
20290812,vi_ttc,306,slow_lead_following,20,False,False,True,False,1.419472602390031,1.7595720195451676
20290826,mcts_cv,10,fast_intrusion,10,False,False,False,False,inf,3.8431689977068513
20290826,mcts_cv,10,fast_intrusion,20,False,False,False,False,inf,3.8431689977068513
20290826,mcts_cv,39,fast_intrusion,10,False,False,False,False,23.081643564143416,19.86821758242907
20290826,mcts_cv,39,fast_intrusion,20,False,False,False,False,26.393282965438416,19.831940918308156
20290826,mcts_cv,51,fast_intrusion,10,False,False,False,False,46.891271404443565,13.321954830573643
20290826,mcts_cv,51,fast_intrusion,20,False,False,False,False,inf,13.328304232431892
20290826,mcts_cv,55,fast_intrusion,10,False,False,False,False,45.13898089105172,19.24616882208072
20290826,mcts_cv,55,fast_intrusion,20,False,False,False,False,72.78953611823422,19.540973158708997
20290826,mcts_cv,58,fast_intrusion,10,False,False,False,False,inf,6.40840973073127
20290826,mcts_cv,58,fast_intrusion,20,False,False,False,False,inf,6.40840973073127
20290826,mcts_cv,66,cutin_braking,10,False,False,False,False,7.952027810756383,20.00015748453963
20290826,mcts_cv,66,cutin_braking,20,False,False,False,False,inf,17.073130812143763
20290826,mcts_cv,78,cutin_braking,10,False,False,False,False,inf,15.374809506549973
20290826,mcts_cv,78,cutin_braking,20,False,False,False,False,inf,15.471650429770289
20290826,mcts_cv,90,cutin_braking,10,False,False,False,False,inf,17.24283449418961
20290826,mcts_cv,90,cutin_braking,20,False,False,False,False,inf,17.237850214112726
20290826,mcts_cv,129,lead_braking,10,False,False,False,False,3.708117481180937,1.9712493811545175
20290826,mcts_cv,129,lead_braking,20,False,False,False,False,3.708117481180937,1.9740175470145567
20290826,mcts_cv,133,lead_braking,10,False,False,False,False,4.035802653056532,8.14477803143972
20290826,mcts_cv,133,lead_braking,20,False,False,False,False,4.035802653056532,8.03188818076804
20290826,mcts_cv,137,lead_braking,10,True,True,True,False,0.898025392376946,0.3779971112893074
20290826,mcts_cv,137,lead_braking,20,True,True,True,False,0.9762396848446419,0.3479915858100775
20290826,mcts_cv,142,lead_braking,10,False,False,False,False,inf,3.4155758219771144
20290826,mcts_cv,142,lead_braking,20,False,False,False,False,inf,3.4155758219771144
20290826,mcts_cv,143,lead_braking,10,False,False,False,False,5.021275718044899,10.62721576581949
20290826,mcts_cv,143,lead_braking,20,False,False,False,False,5.021275718044899,10.470342945486808
20290826,mcts_cv,145,lead_braking,10,True,True,True,True,1.065847124130805,0.0
20290826,mcts_cv,145,lead_braking,20,True,True,False,False,2.0234090290296227,1.650599471208883
20290826,mcts_cv,151,lead_braking,10,False,False,False,False,3.39904543155381,1.9887583938953097
20290826,mcts_cv,151,lead_braking,20,False,False,False,False,3.39904543155381,1.9946344720555769
20290826,mcts_cv,157,lead_braking,10,False,False,False,False,3.4913574249147974,1.9680504170064537
20290826,mcts_cv,157,lead_braking,20,False,False,False,False,3.4913574249147974,1.9803862525005023
20290826,mcts_cv,159,lead_braking,10,False,False,False,False,9.814942775059627,11.859472363523027
20290826,mcts_cv,159,lead_braking,20,False,False,False,False,9.814942775059627,11.695939367241698
20290826,mcts_cv,161,lead_braking,10,True,False,True,True,1.098173768485134,0.004781777459612613
20290826,mcts_cv,161,lead_braking,20,True,False,True,True,1.1600631149039393,0.0013273190073022079
20290826,mcts_cv,169,lead_braking,10,False,False,False,False,8.618680915593742,5.78221267797548
20290826,mcts_cv,169,lead_braking,20,False,False,False,False,8.618680915593742,5.77211502780726
20290826,mcts_cv,171,lead_braking,10,False,False,False,False,4.288328544198208,2.716495697222939
20290826,mcts_cv,171,lead_braking,20,False,False,False,False,4.288328544198208,3.0179598728539347
20290826,mcts_cv,173,lead_braking,10,False,False,False,False,3.932142006067853,1.9944231303897944
20290826,mcts_cv,173,lead_braking,20,False,False,False,False,1.5207363373586185,1.55562179430293
20290826,mcts_cv,179,lead_braking,10,False,False,False,False,6.010295734661822,1.9990563138919213
20290826,mcts_cv,179,lead_braking,20,False,False,False,False,6.010295734661822,1.9999873543055855
20290826,mcts_cv,181,lead_braking,10,True,False,True,False,1.024497080491911,0.5601213936738584
20290826,mcts_cv,181,lead_braking,20,True,False,True,False,1.009955289963543,0.6554759916127264
20290826,mcts_cv,185,lead_braking,10,False,False,False,False,4.493192895542381,1.9967978135418378
20290826,mcts_cv,185,lead_braking,20,False,False,False,False,4.493192895542381,2.740451251412472
20290826,mcts_cv,189,lead_braking,10,False,False,False,False,8.646183333800348,12.766332946394712
20290826,mcts_cv,189,lead_braking,20,False,False,False,False,8.646183333800348,12.77756724147325
20290826,mcts_cv,195,stop_and_go,10,False,False,False,False,2.7363237595177434,1.9728095501809566
20290826,mcts_cv,195,stop_and_go,20,False,False,False,False,2.7363237595177434,1.9847961798797809
20290826,mcts_cv,197,stop_and_go,10,True,False,False,False,2.427260573874949,1.9517338854862771
20290826,mcts_cv,197,stop_and_go,20,True,False,False,False,2.427260573874949,1.969664334865223
20290826,mcts_cv,201,stop_and_go,10,False,False,False,False,4.338177767036514,7.113446675706463
20290826,mcts_cv,201,stop_and_go,20,False,False,False,False,4.338177767036514,6.96670174985499
20290826,mcts_cv,203,stop_and_go,10,False,False,False,False,4.714706673995327,1.998273645352962
20290826,mcts_cv,203,stop_and_go,20,False,False,True,False,1.3518371492648764,1.4877737723223068
20290826,mcts_cv,209,stop_and_go,10,False,False,False,False,3.3615631709833265,1.979748339772466
20290826,mcts_cv,209,stop_and_go,20,False,False,False,False,3.3615631709833265,1.987835297894835
20290826,mcts_cv,211,stop_and_go,10,False,False,False,False,13.056655225910859,1.9891601863459472
20290826,mcts_cv,211,stop_and_go,20,False,False,False,False,13.056655225910859,1.9944808159968925
20290826,mcts_cv,213,stop_and_go,10,False,False,False,False,8.897888615018,11.01034808918196
20290826,mcts_cv,213,stop_and_go,20,False,False,False,False,8.897888615018,11.015267780540967
20290826,mcts_cv,221,stop_and_go,10,False,False,False,False,3.212563973658785,1.9732416611481736
20290826,mcts_cv,221,stop_and_go,20,False,False,False,False,3.212563973658785,1.9832066278125442
20290826,mcts_cv,223,stop_and_go,10,True,True,False,False,2.167455026028886,1.5463658095853816
20290826,mcts_cv,223,stop_and_go,20,True,True,False,False,2.167455026028886,1.6232305913142784
20290826,mcts_cv,224,stop_and_go,10,False,False,False,False,inf,2.480031562596565
20290826,mcts_cv,224,stop_and_go,20,False,False,False,False,17.18824883742997,2.480031562596565
20290826,mcts_cv,225,stop_and_go,10,False,False,False,False,4.732141054004409,1.9987420385680512
20290826,mcts_cv,225,stop_and_go,20,False,False,False,False,4.732141054004409,1.9987868119302064
20290826,mcts_cv,227,stop_and_go,10,False,False,False,False,5.00530689731158,1.9973382666176922
20290826,mcts_cv,227,stop_and_go,20,False,False,False,False,5.00530689731158,1.9966920039967126
20290826,mcts_cv,229,stop_and_go,10,False,False,False,False,473.45400431935326,10.110153302550287
20290826,mcts_cv,229,stop_and_go,20,False,False,False,False,473.55400431935357,10.113345111906511
20290826,mcts_cv,235,stop_and_go,10,True,False,False,False,2.615833397529941,1.8609320521646673
20290826,mcts_cv,235,stop_and_go,20,True,False,False,False,2.615833397529941,1.917017907342733
20290826,mcts_cv,237,stop_and_go,10,True,False,True,False,1.4712154493253786,1.4648274998267043
20290826,mcts_cv,237,stop_and_go,20,True,False,False,False,1.5331865802606217,1.3870924843131907
20290826,mcts_cv,239,stop_and_go,10,False,False,False,False,6.834563111130229,3.643004550324065
20290826,mcts_cv,239,stop_and_go,20,False,False,False,False,6.834563111130229,3.633938160767343
20290826,mcts_cv,245,stop_and_go,10,False,False,False,False,4.313732296763642,1.9900545486685397
20290826,mcts_cv,245,stop_and_go,20,False,False,False,False,4.313732296763642,1.9915711790618724
20290826,mcts_cv,249,stop_and_go,10,False,False,False,False,3.3239915019321997,1.9990981655988997
20290826,mcts_cv,249,stop_and_go,20,False,False,False,False,3.3239915019321997,1.9986616414343923
20290826,mcts_cv,251,stop_and_go,10,False,False,False,False,35.195543105998375,5.728743475799774
20290826,mcts_cv,251,stop_and_go,20,False,False,False,False,35.195543105998375,5.728743475799774
20290826,mcts_cv,253,stop_and_go,10,False,False,False,False,5.885675183057815,1.998412039445309
20290826,mcts_cv,253,stop_and_go,20,False,False,False,False,5.885675183057815,1.9975391233227509
20290826,mcts_cv,260,slow_lead_following,10,True,True,False,False,1.969938516757574,1.3827697700795063
20290826,mcts_cv,260,slow_lead_following,20,True,True,False,False,1.969938516757574,1.4832320050010213
20290826,mcts_cv,276,slow_lead_following,10,False,False,False,False,3.9667823368915784,8.96743015550179
20290826,mcts_cv,276,slow_lead_following,20,False,False,False,False,3.9667823368915784,8.911837495092287
20290826,mcts_cv,284,slow_lead_following,10,False,False,False,False,2.4364338365607616,1.696437857810937
20290826,mcts_cv,284,slow_lead_following,20,False,False,False,False,2.4364338365607616,1.9990743384480854
20290826,mcts_cv,294,slow_lead_following,10,False,False,False,False,2.403703948039426,2.4848306971930336
20290826,mcts_cv,294,slow_lead_following,20,False,False,False,False,2.403703948039426,2.4095428660053724
20290826,mcts_cv,300,slow_lead_following,10,False,False,False,False,3.0660222212995367,5.017473007325598
20290826,mcts_cv,300,slow_lead_following,20,False,False,False,False,3.0660222212995367,4.900455891026206
20290826,vi_ttc,3,fast_intrusion,10,True,False,True,False,1.4878604892562943,1.7212501197185668
20290826,vi_ttc,3,fast_intrusion,20,True,False,True,False,1.4495099514535368,1.704717219850276
20290826,vi_ttc,5,fast_intrusion,10,True,True,True,True,0.8182925747969252,2.0816681711721685e-15
20290826,vi_ttc,5,fast_intrusion,20,True,True,True,True,0.8279898442676953,0.027773915263416427
20290826,vi_ttc,7,fast_intrusion,10,True,False,True,False,0.656071960450691,1.0336607970850646
20290826,vi_ttc,7,fast_intrusion,20,True,False,True,False,0.6642015655853601,0.9744147065288844
20290826,vi_ttc,10,fast_intrusion,10,False,False,False,False,3.1335740117348267,1.561299113004789
20290826,vi_ttc,10,fast_intrusion,20,False,False,False,False,3.143100571322834,1.5812085186818978
20290826,vi_ttc,11,fast_intrusion,10,True,False,True,False,0.9571465272549776,1.450803469748205
20290826,vi_ttc,11,fast_intrusion,20,True,False,True,False,0.9703140591930267,1.4847593595949502
20290826,vi_ttc,12,fast_intrusion,10,False,False,False,False,2.1197804678179577,1.867664387037655
20290826,vi_ttc,12,fast_intrusion,20,False,False,False,False,2.2052941763905785,1.889427123025567
20290826,vi_ttc,15,fast_intrusion,10,False,False,False,False,2.8518395363187254,1.9834180598374602
20290826,vi_ttc,15,fast_intrusion,20,False,False,False,False,2.886512746706191,1.9878709150307443
20290826,vi_ttc,17,fast_intrusion,10,True,True,True,True,1.0227350183524464,0.017973268571808528
20290826,vi_ttc,17,fast_intrusion,20,True,True,True,True,1.0019175993948188,0.009325485657933787
20290826,vi_ttc,22,fast_intrusion,10,True,True,True,True,23.67926173441458,0.0
20290826,vi_ttc,22,fast_intrusion,20,True,True,True,True,24.28373434065003,0.0001619042930990667
20290826,vi_ttc,23,fast_intrusion,10,False,False,False,False,2.175997349084939,1.95173194341007
20290826,vi_ttc,23,fast_intrusion,20,False,False,False,False,2.200082522885944,1.960764866884844
20290826,vi_ttc,27,fast_intrusion,10,True,False,True,False,1.3997383724004198,1.641857137729917
20290826,vi_ttc,27,fast_intrusion,20,True,False,True,False,1.4212130173651627,1.6738010384474276
20290826,vi_ttc,29,fast_intrusion,10,True,False,True,False,0.9229245003003438,1.2781685966007326
20290826,vi_ttc,29,fast_intrusion,20,True,False,True,False,0.9362600967952597,1.2016375387898932
20290826,vi_ttc,30,fast_intrusion,10,True,True,True,True,4.119118693938017,0.016081246505969704
20290826,vi_ttc,30,fast_intrusion,20,True,True,True,True,4.228898437223628,0.039133389236327094
20290826,vi_ttc,31,fast_intrusion,10,True,False,True,False,1.3965889362470707,1.8089990334856296
20290826,vi_ttc,31,fast_intrusion,20,True,False,True,False,1.4650154485957012,1.8284839108923638
20290826,vi_ttc,35,fast_intrusion,10,True,True,True,True,0.534571528596137,0.009890993517477128
20290826,vi_ttc,35,fast_intrusion,20,True,True,True,True,0.5338340847318395,0.03570381199012631
20290826,vi_ttc,38,fast_intrusion,10,True,True,True,False,inf,0.20346117774650066
20290826,vi_ttc,38,fast_intrusion,20,True,True,True,False,inf,0.2526225872217283
20290826,vi_ttc,42,fast_intrusion,10,False,False,False,False,90.82170628514288,2.6324323548699944
20290826,vi_ttc,42,fast_intrusion,20,False,False,False,False,inf,2.717970718078671
20290826,vi_ttc,43,fast_intrusion,10,True,False,True,False,1.4189395902655486,1.7676491498972202
20290826,vi_ttc,43,fast_intrusion,20,True,False,True,False,1.3833553984385936,1.7549263013833802
20290826,vi_ttc,45,fast_intrusion,10,True,False,True,False,1.2466942800464216,1.0884900092704937
20290826,vi_ttc,45,fast_intrusion,20,True,False,True,False,1.323977651529981,1.1672746849260338
20290826,vi_ttc,46,fast_intrusion,10,True,True,True,True,1.2388091768115925,0.025844354152841007
20290826,vi_ttc,46,fast_intrusion,20,True,True,True,True,1.2567944871133194,0.0165668576567167
20290826,vi_ttc,47,fast_intrusion,10,True,False,True,False,0.8408678868182914,1.36000445086235
20290826,vi_ttc,47,fast_intrusion,20,True,False,True,False,0.8507339822948083,1.300839065916903
20290826,vi_ttc,51,fast_intrusion,10,False,False,False,False,1.8249164833963445,1.7903387216799358
20290826,vi_ttc,51,fast_intrusion,20,False,False,False,False,1.8530963744791054,1.812491297720586
20290826,vi_ttc,53,fast_intrusion,10,True,False,True,False,0.7200275815110595,0.15493980981377173
20290826,vi_ttc,53,fast_intrusion,20,True,False,True,True,0.7342421677793128,0.18684014708961935
20290826,vi_ttc,54,fast_intrusion,10,True,True,True,True,1.687805604935741,0.0204615794550879
20290826,vi_ttc,54,fast_intrusion,20,True,True,True,True,1.7567743958012303,0.0
20290826,vi_ttc,55,fast_intrusion,10,False,False,False,False,1.639007804434528,1.9015751546503654
20290826,vi_ttc,55,fast_intrusion,20,False,False,False,False,1.6014639253663516,1.9051070276056328
20290826,vi_ttc,58,fast_intrusion,10,False,False,False,False,1.8324168984522984,1.084012009679454
20290826,vi_ttc,58,fast_intrusion,20,False,False,False,False,1.8742064142964407,1.1778216379265147
20290826,vi_ttc,63,fast_intrusion,10,True,False,True,False,1.1302741031999464,1.641386818521126
20290826,vi_ttc,63,fast_intrusion,20,True,False,True,False,1.1433994718655522,1.605946887123874
20290826,vi_ttc,68,cutin_braking,10,True,True,True,True,0.8627971011233145,0.0
20290826,vi_ttc,68,cutin_braking,20,True,True,True,True,0.8653199869297641,0.004378822514775422
20290826,vi_ttc,70,cutin_braking,10,True,True,True,True,0.5258034480392081,0.0
20290826,vi_ttc,70,cutin_braking,20,True,True,True,True,0.5287397188368238,0.0
20290826,vi_ttc,75,cutin_braking,10,True,False,True,False,2.037318349544782,0.944130267100409
20290826,vi_ttc,75,cutin_braking,20,True,False,False,False,2.081966740887558,1.0285514202743495
20290826,vi_ttc,78,cutin_braking,10,False,False,False,False,1.617993678124251,1.5256436172605492
20290826,vi_ttc,78,cutin_braking,20,False,False,False,False,1.6399472739280685,1.5604453603202817
20290826,vi_ttc,80,cutin_braking,10,True,True,True,True,0.9877139039042929,0.0
20290826,vi_ttc,80,cutin_braking,20,True,True,True,True,1.0151786654477573,0.0
20290826,vi_ttc,82,cutin_braking,10,True,False,True,False,0.8877463087476165,1.138609431692926
20290826,vi_ttc,82,cutin_braking,20,True,False,True,False,0.8982866605185045,1.1158418561547396
20290826,vi_ttc,86,cutin_braking,10,True,False,True,False,0.8658068337456302,1.0060085283693578
20290826,vi_ttc,86,cutin_braking,20,True,False,True,False,0.8787934796525526,0.9496915859262647
20290826,vi_ttc,90,cutin_braking,10,False,False,False,False,1.7346827169618577,1.7438884810527324
20290826,vi_ttc,90,cutin_braking,20,False,False,False,False,1.7557312097220876,1.771598342560822
20290826,vi_ttc,92,cutin_braking,10,True,True,True,True,0.7361242141561698,0.0
20290826,vi_ttc,92,cutin_braking,20,True,True,True,True,0.741818932931265,0.0
20290826,vi_ttc,95,cutin_braking,10,True,True,True,True,0.9123681823945667,0.0
20290826,vi_ttc,95,cutin_braking,20,True,True,True,True,0.9431118580849894,0.0
20290826,vi_ttc,98,cutin_braking,10,True,False,True,False,0.5902651325351136,0.6582248338807931
20290826,vi_ttc,98,cutin_braking,20,True,False,True,False,0.5989552407671569,0.63056584903554
20290826,vi_ttc,99,cutin_braking,10,True,False,True,False,1.1750633875893615,0.34470489819215
20290826,vi_ttc,99,cutin_braking,20,True,False,True,False,1.148932223105961,0.3429323264917891
20290826,vi_ttc,102,cutin_braking,10,True,False,True,False,1.1172150982239624,0.8769759807007714
20290826,vi_ttc,102,cutin_braking,20,True,False,True,False,1.1379375145729964,0.9380011187506835
20290826,vi_ttc,106,cutin_braking,10,True,False,True,False,1.1871057695235765,1.3012490753844206
20290826,vi_ttc,106,cutin_braking,20,True,False,True,False,1.2021991614503702,1.3340353011024526
20290826,vi_ttc,108,cutin_braking,10,True,False,True,False,1.2339093563281571,1.0125743757316756
20290826,vi_ttc,108,cutin_braking,20,True,False,True,False,1.2037441381884149,0.9902438676702979
20290826,vi_ttc,111,cutin_braking,10,True,False,True,True,1.827687635486016,0.06841430259739503
20290826,vi_ttc,111,cutin_braking,20,True,False,True,False,1.8198897370057954,0.08578584106211853
20290826,vi_ttc,116,cutin_braking,10,True,True,True,True,0.46206244838196797,0.0
20290826,vi_ttc,116,cutin_braking,20,True,True,True,True,0.5436553682518992,0.0
20290826,vi_ttc,122,cutin_braking,10,True,False,True,False,0.7853165960311713,0.8228696064638383
20290826,vi_ttc,122,cutin_braking,20,True,False,True,False,0.7978311638411556,0.8451196560400326
20290826,vi_ttc,123,cutin_braking,10,False,False,False,False,4.853927637046045,1.7992479839014872
