seed,target,method,query,candidate_index,original_index,mode,ego_collision,background_collision,near_miss,completed,min_ttc,min_clearance
20301003,idm_delay07,ModeQuantile-Static,25,256,512,slow_lead_following,False,False,True,True,1.4583404085848959,0.13427557788270406
20301003,idm_delay07,ModeQuantile-Static,26,48,51,fast_intrusion,False,False,False,True,1.805065405182987,2.918723839908381
20301003,idm_delay07,ModeQuantile-Static,27,110,177,cutin_braking,False,False,True,True,1.837570204280276,0.5198659262440515
20301003,idm_delay07,ModeQuantile-Static,28,150,278,lead_braking,False,False,False,True,2.8298169288039134,18.724084271834926
20301003,idm_delay07,ModeQuantile-Static,29,242,434,stop_and_go,False,False,False,True,3.156588664128643,20.005260471595165
20301003,idm_delay07,ModeQuantile-Static,30,264,520,slow_lead_following,False,False,True,True,1.501329118151856,0.44728245910427233
20301003,idm_delay07,ModeQuantile-Static,31,56,59,fast_intrusion,False,False,False,True,1.798958814383992,2.654695101326632
20301003,idm_delay07,ModeQuantile-Static,32,111,178,cutin_braking,False,False,True,True,1.3533488773747286,1.2520118813406214
20301003,idm_delay07,ModeQuantile-Static,33,172,300,lead_braking,True,True,False,False,0.8219493237244603,0.0
20301003,idm_delay07,ModeQuantile-Static,34,228,420,stop_and_go,False,False,False,True,2.600626841201793,2.098770268494576
20301003,idm_delay07,ModeQuantile-Static,35,263,519,slow_lead_following,True,True,False,False,1.4575794261712174,0.0
20301003,idm_delay07,ModeQuantile-Static,36,60,64,fast_intrusion,False,False,False,True,1.6626015167287531,1.1583976050079885
20301003,idm_delay07,ModeQuantile-Static,37,103,170,cutin_braking,False,False,False,True,2.069498198147921,4.684209052393982
20301003,idm_delay07,ModeQuantile-Static,38,148,276,lead_braking,False,False,True,True,2.042401348135167,0.8241487415534579
20301003,idm_delay07,ModeQuantile-Static,39,238,430,stop_and_go,False,False,False,True,3.6942698804876923,13.167899357011748
20301003,idm_delay07,ModeQuantile-Static,40,268,524,slow_lead_following,False,False,False,True,1.582768999832876,1.06536265248198
20301003,idm_delay07,ModeQuantile-Static,41,45,48,fast_intrusion,False,False,True,True,1.6200407576525078,0.03946841751047714
20301003,idm_delay07,ModeQuantile-Static,42,119,186,cutin_braking,False,False,True,True,1.0383272657386846,0.6952360744575685
20301003,idm_delay07,ModeQuantile-Static,43,188,316,lead_braking,False,False,False,True,2.2706107105857725,3.419377207582343
20301003,idm_delay07,ModeQuantile-Static,44,248,440,stop_and_go,True,True,False,False,2.438547638104822,0.0
20301003,idm_delay07,ModeQuantile-Static,45,304,560,slow_lead_following,False,False,False,True,1.7607816197175075,2.489900007699916
20301003,idm_delay07,ModeQuantile-Static,46,53,56,fast_intrusion,False,False,False,True,1.7411755820527726,1.5860314194900695
20301003,idm_delay07,ModeQuantile-Static,47,105,172,cutin_braking,False,False,False,True,2.9200427131742366,15.835893606095823
20301003,idm_delay07,ModeQuantile-Static,48,166,294,lead_braking,False,False,False,True,2.8866887987093413,18.989932572625023
20301003,idm_delay07,ModeQuantile-Static,49,194,386,stop_and_go,False,False,False,True,3.678355617342085,20.489419783191494
20301003,idm_delay07,ModeQuantile-Static,50,316,572,slow_lead_following,False,False,False,True,1.82081709784887,3.062178272524932
20301003,idm_brake3,ModeQuantile-Static,1,7,7,fast_intrusion,True,True,False,False,1.4076138208347933,0.0
20301003,idm_brake3,ModeQuantile-Static,2,107,174,cutin_braking,True,True,False,False,1.792659262398515,0.0
20301003,idm_brake3,ModeQuantile-Static,3,156,284,lead_braking,True,True,False,False,0.5846220116850032,0.0
20301003,idm_brake3,ModeQuantile-Static,4,232,424,stop_and_go,True,True,False,False,2.0348705612669398,0.0
20301003,idm_brake3,ModeQuantile-Static,5,296,552,slow_lead_following,True,True,False,False,0.9590814867976389,0.0
20301003,idm_brake3,ModeQuantile-Static,6,21,23,fast_intrusion,True,True,False,False,1.558940738749814,0.0
20301003,idm_brake3,ModeQuantile-Static,7,85,150,cutin_braking,True,True,False,False,0.9153452771508723,0.0
20301003,idm_brake3,ModeQuantile-Static,8,164,292,lead_braking,True,True,False,False,0.6856829350483029,0.0
20301003,idm_brake3,ModeQuantile-Static,9,216,408,stop_and_go,True,True,False,False,1.7272772300980623,0.0
20301003,idm_brake3,ModeQuantile-Static,10,280,536,slow_lead_following,True,True,False,False,1.3990030213575289,0.0
20301003,idm_brake3,ModeQuantile-Static,11,29,31,fast_intrusion,True,True,False,False,1.801273725421419,3.9857440264912114e-15
20301003,idm_brake3,ModeQuantile-Static,12,89,154,cutin_braking,False,False,False,True,1.7389751439609475,1.0462745768892887
20301003,idm_brake3,ModeQuantile-Static,13,180,308,lead_braking,True,True,False,False,0.8743527877493641,0.0
20301003,idm_brake3,ModeQuantile-Static,14,192,384,stop_and_go,True,True,False,False,1.3390351462588614,0.0
20301003,idm_brake3,ModeQuantile-Static,15,288,544,slow_lead_following,False,False,True,True,1.9893519373445014,0.7864987983952432
20301003,idm_brake3,ModeQuantile-Static,16,37,39,fast_intrusion,True,True,False,False,1.6906959104900576,0.0
20301003,idm_brake3,ModeQuantile-Static,17,70,134,cutin_braking,False,False,False,True,2.7646528689282404,3.3424407039933897
20301003,idm_brake3,ModeQuantile-Static,18,132,260,lead_braking,False,False,True,True,1.3792364743455974,0.17385317071406803
20301003,idm_brake3,ModeQuantile-Static,19,200,392,stop_and_go,True,True,False,False,1.009741010555064,0.0
20301003,idm_brake3,ModeQuantile-Static,20,312,568,slow_lead_following,False,False,False,True,2.0882697768686564,1.3797176871261883
20301003,idm_brake3,ModeQuantile-Static,21,25,27,fast_intrusion,False,False,False,True,2.0919998123998735,1.4060209710014735
20301003,idm_brake3,ModeQuantile-Static,22,115,182,cutin_braking,False,False,False,True,2.5152899173883867,2.0674552363079783
20301003,idm_brake3,ModeQuantile-Static,23,128,256,lead_braking,False,False,True,True,1.4112601190470464,7.706445917789111
20301003,idm_brake3,ModeQuantile-Static,24,222,414,stop_and_go,False,False,False,True,2.255096692307349,12.285677542903727
20301003,idm_brake3,ModeQuantile-Static,25,256,512,slow_lead_following,False,False,False,True,2.261687071149009,2.502850242625186
20301003,idm_brake3,ModeQuantile-Static,26,48,51,fast_intrusion,False,False,False,True,2.5750903451814633,4.718867435521813
20301003,idm_brake3,ModeQuantile-Static,27,110,177,cutin_braking,False,False,False,True,2.9333866526272177,2.811308250481318
20301003,idm_brake3,ModeQuantile-Static,28,150,278,lead_braking,False,False,False,True,2.658429589519928,20.07371645764448
20301003,idm_brake3,ModeQuantile-Static,29,242,434,stop_and_go,False,False,False,True,3.118198643481391,22.14246256094313
20301003,idm_brake3,ModeQuantile-Static,30,264,520,slow_lead_following,False,False,False,True,2.3294878580661176,2.9646471878885308
20301003,idm_brake3,ModeQuantile-Static,31,56,59,fast_intrusion,False,False,False,True,2.647623251821206,4.871762802416555
20301003,idm_brake3,ModeQuantile-Static,32,111,178,cutin_braking,False,False,True,True,1.432631422318965,2.3656884853487554
20301003,idm_brake3,ModeQuantile-Static,33,172,300,lead_braking,True,True,False,False,0.5417797014479769,0.0
20301003,idm_brake3,ModeQuantile-Static,34,228,420,stop_and_go,True,True,False,False,0.6693153789890282,0.0
20301003,idm_brake3,ModeQuantile-Static,35,263,519,slow_lead_following,False,False,False,True,2.3458835674874243,2.4797515807790234
20301003,idm_brake3,ModeQuantile-Static,36,60,64,fast_intrusion,False,False,False,True,2.5867513025174302,3.5014499963160404
20301003,idm_brake3,ModeQuantile-Static,37,103,170,cutin_braking,False,False,False,True,2.932807281777545,6.863610465691437
20301003,idm_brake3,ModeQuantile-Static,38,148,276,lead_braking,False,False,False,True,1.8888801688989225,2.3578995905377553
20301003,idm_brake3,ModeQuantile-Static,39,238,430,stop_and_go,False,False,False,True,2.4030088418639597,12.276207772892235
20301003,idm_brake3,ModeQuantile-Static,40,268,524,slow_lead_following,False,False,False,True,2.33974594738585,3.036051172355883
20301003,idm_brake3,ModeQuantile-Static,41,45,48,fast_intrusion,False,False,False,True,2.634898566843727,2.1788496382047953
20301003,idm_brake3,ModeQuantile-Static,42,119,186,cutin_braking,False,False,True,True,1.2288908379718801,2.2282088094762287
20301003,idm_brake3,ModeQuantile-Static,43,188,316,lead_braking,False,False,False,True,3.2537445254005966,5.744480405213579
20301003,idm_brake3,ModeQuantile-Static,44,248,440,stop_and_go,True,True,False,False,1.024097733887693,0.0
20301003,idm_brake3,ModeQuantile-Static,45,304,560,slow_lead_following,False,False,False,True,2.6007252040520568,4.931568521051858
20301003,idm_brake3,ModeQuantile-Static,46,53,56,fast_intrusion,False,False,False,True,2.6615651078601363,3.8879974476735697
20301003,idm_brake3,ModeQuantile-Static,47,105,172,cutin_braking,False,False,False,True,2.7890280004846026,16.805208026552208
20301003,idm_brake3,ModeQuantile-Static,48,166,294,lead_braking,False,False,False,True,2.834990878207378,20.441264598170335
20301003,idm_brake3,ModeQuantile-Static,49,194,386,stop_and_go,False,False,False,True,3.8082106455478724,23.12343517168921
20301003,idm_brake3,ModeQuantile-Static,50,316,572,slow_lead_following,False,False,False,True,2.5869309492307564,4.8444237646462796
20301003,idm_delay07_brake3,ModeQuantile-Static,1,7,7,fast_intrusion,True,True,False,False,0.7370256269985067,2.920092553176934e-14
20301003,idm_delay07_brake3,ModeQuantile-Static,2,107,174,cutin_braking,True,True,False,False,0.8989167158134925,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,3,156,284,lead_braking,True,True,False,False,0.48911786693608555,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,4,232,424,stop_and_go,True,True,False,False,1.05210694822507,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,5,296,552,slow_lead_following,True,True,False,False,0.5741102324666121,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,6,21,23,fast_intrusion,True,True,False,False,0.7423254813978762,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,7,85,150,cutin_braking,True,True,False,False,0.8990556541431773,0.0020551945059708032
20301003,idm_delay07_brake3,ModeQuantile-Static,8,164,292,lead_braking,True,True,False,False,0.5221135262730823,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,9,216,408,stop_and_go,True,True,False,False,0.9534434583096683,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,10,280,536,slow_lead_following,True,True,False,False,0.6716462763958485,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,11,29,31,fast_intrusion,True,True,False,False,0.8919633042583387,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,12,89,154,cutin_braking,True,True,False,False,0.7527489818492243,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,13,180,308,lead_braking,True,True,False,False,0.7754928224568147,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,14,192,384,stop_and_go,True,True,False,False,1.0383906943228332,1.4210854715202004e-14
20301003,idm_delay07_brake3,ModeQuantile-Static,15,288,544,slow_lead_following,True,True,False,False,0.811761251669741,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,16,37,39,fast_intrusion,True,True,False,False,0.7556254782531237,1.4210854715202004e-14
20301003,idm_delay07_brake3,ModeQuantile-Static,17,70,134,cutin_braking,True,True,False,False,1.0964996009125336,0.0010352219889853131
20301003,idm_delay07_brake3,ModeQuantile-Static,18,132,260,lead_braking,True,True,False,False,0.8680254342481417,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,19,200,392,stop_and_go,True,True,False,False,0.8253052001257444,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,20,312,568,slow_lead_following,True,True,False,False,1.0249718307099822,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,21,25,27,fast_intrusion,True,True,False,False,0.869662050080859,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,22,115,182,cutin_braking,True,True,False,False,0.9046536036204751,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,23,128,256,lead_braking,False,False,True,True,0.8151957640193549,0.48935809862490487
20301003,idm_delay07_brake3,ModeQuantile-Static,24,222,414,stop_and_go,False,False,True,True,0.8577660937218099,1.4151399133204734
20301003,idm_delay07_brake3,ModeQuantile-Static,25,256,512,slow_lead_following,True,True,False,False,0.984984399243124,1.4210854715202004e-14
20301003,idm_delay07_brake3,ModeQuantile-Static,26,48,51,fast_intrusion,True,True,False,False,1.3967676286482549,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,27,110,177,cutin_braking,True,True,False,False,1.2038726067651244,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,28,150,278,lead_braking,False,False,False,True,1.7485104886178078,12.542934157524797
20301003,idm_delay07_brake3,ModeQuantile-Static,29,242,434,stop_and_go,False,False,False,True,2.470230289729734,17.647044910456202
20301003,idm_delay07_brake3,ModeQuantile-Static,30,264,520,slow_lead_following,True,True,False,False,1.1243749385478976,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,31,56,59,fast_intrusion,True,True,False,False,1.655226591020228,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,32,111,178,cutin_braking,True,True,False,False,0.5644658393926013,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,33,172,300,lead_braking,True,True,False,False,0.6923798845434067,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,34,228,420,stop_and_go,True,True,False,False,0.68127989811278,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,35,263,519,slow_lead_following,True,True,False,False,1.3777780995455065,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,36,60,64,fast_intrusion,True,True,False,False,1.6320965485080512,1.4729103353650075e-14
20301003,idm_delay07_brake3,ModeQuantile-Static,37,103,170,cutin_braking,False,False,False,True,1.6030033624736544,1.2287715544678122
20301003,idm_delay07_brake3,ModeQuantile-Static,38,148,276,lead_braking,True,True,False,False,1.0552210356127476,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,39,238,430,stop_and_go,False,False,True,True,0.9624234259387588,2.255701110505129
20301003,idm_delay07_brake3,ModeQuantile-Static,40,268,524,slow_lead_following,True,True,False,False,0.932197559557271,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,41,45,48,fast_intrusion,True,True,False,False,1.6200407576525078,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,42,119,186,cutin_braking,True,True,False,False,0.49359599913718727,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,43,188,316,lead_braking,True,True,False,False,1.21606761165738,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,44,248,440,stop_and_go,True,True,False,False,1.0424349012995033,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,45,304,560,slow_lead_following,True,True,False,False,1.4831562260403057,0.0
20301003,idm_delay07_brake3,ModeQuantile-Static,46,53,56,fast_intrusion,True,True,False,False,1.7271047851251002,0.00010495738226268259
20301003,idm_delay07_brake3,ModeQuantile-Static,47,105,172,cutin_braking,False,False,False,True,1.7536687498217098,9.499325573757261
20301003,idm_delay07_brake3,ModeQuantile-Static,48,166,294,lead_braking,False,False,False,True,1.8251740027333938,12.540153526891942
20301003,idm_delay07_brake3,ModeQuantile-Static,49,194,386,stop_and_go,False,False,False,True,2.7740257292392765,17.491486523506865
20301003,idm_delay07_brake3,ModeQuantile-Static,50,316,572,slow_lead_following,True,True,False,False,1.0966831477241041,0.0
20301003,idm_delay07,HistoryMargin-Static,1,296,552,slow_lead_following,True,True,False,False,0.6321808738149024,0.0
20301003,idm_delay07,HistoryMargin-Static,2,7,7,fast_intrusion,True,True,False,False,0.7872599462036323,0.0
20301003,idm_delay07,HistoryMargin-Static,3,280,536,slow_lead_following,True,True,False,False,0.7732987220861335,0.0
20301003,idm_delay07,HistoryMargin-Static,4,21,23,fast_intrusion,True,True,False,False,0.8760518307707184,0.0
20301003,idm_delay07,HistoryMargin-Static,5,29,31,fast_intrusion,True,True,False,False,1.0029146694999296,0.0
20301003,idm_delay07,HistoryMargin-Static,6,37,39,fast_intrusion,True,True,False,False,0.9725813388671857,0.0007224643994447888
20301003,idm_delay07,HistoryMargin-Static,7,232,424,stop_and_go,True,True,False,False,1.1884855881694425,0.0
20301003,idm_delay07,HistoryMargin-Static,8,107,174,cutin_braking,True,True,False,False,0.9960381595514085,0.0
20301003,idm_delay07,HistoryMargin-Static,9,288,544,slow_lead_following,True,True,False,False,1.210809480007941,0.0
20301003,idm_delay07,HistoryMargin-Static,10,156,284,lead_braking,True,True,False,False,0.5975489890785408,0.0
20301003,idm_delay07,HistoryMargin-Static,11,312,568,slow_lead_following,True,True,False,False,1.2547976899103506,0.0
20301003,idm_delay07,HistoryMargin-Static,12,164,292,lead_braking,True,True,False,False,0.6378605283442683,0.0
20301003,idm_delay07,HistoryMargin-Static,13,25,27,fast_intrusion,True,True,False,False,1.3067600730479934,2.842170943040401e-14
20301003,idm_delay07,HistoryMargin-Static,14,180,308,lead_braking,True,True,False,False,0.9770924694862007,0.0
20301003,idm_delay07,HistoryMargin-Static,15,256,512,slow_lead_following,False,False,True,True,1.4583404085848959,0.13427557788270406
20301003,idm_delay07,HistoryMargin-Static,16,264,520,slow_lead_following,False,False,True,True,1.501329118151856,0.44728245910427233
20301003,idm_delay07,HistoryMargin-Static,17,263,519,slow_lead_following,True,True,False,False,1.4575794261712174,0.0
20301003,idm_delay07,HistoryMargin-Static,18,268,524,slow_lead_following,False,False,False,True,1.582768999832876,1.06536265248198
20301003,idm_delay07,HistoryMargin-Static,19,132,260,lead_braking,True,True,False,False,1.3295305008600762,0.0
20301003,idm_delay07,HistoryMargin-Static,20,216,408,stop_and_go,True,True,False,False,1.3953807767605175,0.0
20301003,idm_delay07,HistoryMargin-Static,21,85,150,cutin_braking,True,True,False,False,1.1900656106056204,2.842170943040401e-14
20301003,idm_delay07,HistoryMargin-Static,22,89,154,cutin_braking,True,True,False,False,1.278396377430657,0.0009627863172738671
20301003,idm_delay07,HistoryMargin-Static,23,304,560,slow_lead_following,False,False,False,True,1.7607816197175075,2.489900007699916
20301003,idm_delay07,HistoryMargin-Static,24,316,572,slow_lead_following,False,False,False,True,1.82081709784887,3.062178272524932
20301003,idm_delay07,HistoryMargin-Static,25,295,551,slow_lead_following,False,False,False,True,1.7019005169005508,1.362136143746767
20301003,idm_delay07,HistoryMargin-Static,26,48,51,fast_intrusion,False,False,False,True,1.805065405182987,2.918723839908381
20301003,idm_delay07,HistoryMargin-Static,27,272,528,slow_lead_following,False,False,False,True,1.831289540057949,3.0696870840925925
20301003,idm_delay07,HistoryMargin-Static,28,56,59,fast_intrusion,False,False,False,True,1.798958814383992,2.654695101326632
20301003,idm_delay07,HistoryMargin-Static,29,60,64,fast_intrusion,False,False,False,True,1.6626015167287531,1.1583976050079885
20301003,idm_delay07,HistoryMargin-Static,30,192,384,stop_and_go,True,True,False,False,1.8037425010104,0.0
20301003,idm_delay07,HistoryMargin-Static,31,45,48,fast_intrusion,False,False,True,True,1.6200407576525078,0.03946841751047714
20301003,idm_delay07,HistoryMargin-Static,32,53,56,fast_intrusion,False,False,False,True,1.7411755820527726,1.5860314194900695
20301003,idm_delay07,HistoryMargin-Static,33,200,392,stop_and_go,True,True,False,False,1.1166993920908501,0.0
20301003,idm_delay07,HistoryMargin-Static,34,128,256,lead_braking,False,False,True,True,1.2475033027242446,5.904808311445876
20301003,idm_delay07,HistoryMargin-Static,35,222,414,stop_and_go,False,False,False,True,3.0855938141266495,12.878885572213221
20301003,idm_delay07,HistoryMargin-Static,36,150,278,lead_braking,False,False,False,True,2.8298169288039134,18.724084271834926
20301003,idm_delay07,HistoryMargin-Static,37,172,300,lead_braking,True,True,False,False,0.8219493237244603,0.0
20301003,idm_delay07,HistoryMargin-Static,38,70,134,cutin_braking,False,False,False,True,1.827691633950898,1.1469478554725185
20301003,idm_delay07,HistoryMargin-Static,39,30,32,fast_intrusion,False,False,False,True,1.8997336494872288,1.8673354368589514
20301003,idm_delay07,HistoryMargin-Static,40,148,276,lead_braking,False,False,True,True,2.042401348135167,0.8241487415534579
20301003,idm_delay07,HistoryMargin-Static,41,276,532,slow_lead_following,False,False,False,True,2.2327051160060174,6.883436995549644
20301003,idm_delay07,HistoryMargin-Static,42,115,182,cutin_braking,True,True,False,False,1.5486757638807078,0.0
20301003,idm_delay07,HistoryMargin-Static,43,41,43,fast_intrusion,False,False,False,True,2.1873086556321026,5.85726108727394
20301003,idm_delay07,HistoryMargin-Static,44,287,543,slow_lead_following,False,False,False,True,2.1638952011419095,4.43945544014413
20301003,idm_delay07,HistoryMargin-Static,45,242,434,stop_and_go,False,False,False,True,3.156588664128643,20.005260471595165
20301003,idm_delay07,HistoryMargin-Static,46,228,420,stop_and_go,False,False,False,True,2.600626841201793,2.098770268494576
20301003,idm_delay07,HistoryMargin-Static,47,188,316,lead_braking,False,False,False,True,2.2706107105857725,3.419377207582343
20301003,idm_delay07,HistoryMargin-Static,48,310,566,slow_lead_following,False,False,False,True,2.459682296437583,9.518996913048099
20301003,idm_delay07,HistoryMargin-Static,49,110,177,cutin_braking,False,False,True,True,1.837570204280276,0.5198659262440515
20301003,idm_delay07,HistoryMargin-Static,50,166,294,lead_braking,False,False,False,True,2.8866887987093413,18.989932572625023
20301003,idm_brake3,HistoryMargin-Static,1,296,552,slow_lead_following,True,True,False,False,0.9590814867976389,0.0
20301003,idm_brake3,HistoryMargin-Static,2,7,7,fast_intrusion,True,True,False,False,1.4076138208347933,0.0
20301003,idm_brake3,HistoryMargin-Static,3,280,536,slow_lead_following,True,True,False,False,1.3990030213575289,0.0
20301003,idm_brake3,HistoryMargin-Static,4,21,23,fast_intrusion,True,True,False,False,1.558940738749814,0.0
20301003,idm_brake3,HistoryMargin-Static,5,29,31,fast_intrusion,True,True,False,False,1.801273725421419,3.9857440264912114e-15
20301003,idm_brake3,HistoryMargin-Static,6,37,39,fast_intrusion,True,True,False,False,1.6906959104900576,0.0
20301003,idm_brake3,HistoryMargin-Static,7,232,424,stop_and_go,True,True,False,False,2.0348705612669398,0.0
20301003,idm_brake3,HistoryMargin-Static,8,107,174,cutin_braking,True,True,False,False,1.792659262398515,0.0
20301003,idm_brake3,HistoryMargin-Static,9,288,544,slow_lead_following,False,False,True,True,1.9893519373445014,0.7864987983952432
20301003,idm_brake3,HistoryMargin-Static,10,156,284,lead_braking,True,True,False,False,0.5846220116850032,0.0
20301003,idm_brake3,HistoryMargin-Static,11,312,568,slow_lead_following,False,False,False,True,2.0882697768686564,1.3797176871261883
20301003,idm_brake3,HistoryMargin-Static,12,164,292,lead_braking,True,True,False,False,0.6856829350483029,0.0
20301003,idm_brake3,HistoryMargin-Static,13,25,27,fast_intrusion,False,False,False,True,2.0919998123998735,1.4060209710014735
20301003,idm_brake3,HistoryMargin-Static,14,180,308,lead_braking,True,True,False,False,0.8743527877493641,0.0
20301003,idm_brake3,HistoryMargin-Static,15,256,512,slow_lead_following,False,False,False,True,2.261687071149009,2.502850242625186
20301003,idm_brake3,HistoryMargin-Static,16,264,520,slow_lead_following,False,False,False,True,2.3294878580661176,2.9646471878885308
20301003,idm_brake3,HistoryMargin-Static,17,263,519,slow_lead_following,False,False,False,True,2.3458835674874243,2.4797515807790234
20301003,idm_brake3,HistoryMargin-Static,18,268,524,slow_lead_following,False,False,False,True,2.33974594738585,3.036051172355883
20301003,idm_brake3,HistoryMargin-Static,19,132,260,lead_braking,False,False,True,True,1.3792364743455974,0.17385317071406803
20301003,idm_brake3,HistoryMargin-Static,20,216,408,stop_and_go,True,True,False,False,1.7272772300980623,0.0
20301003,idm_brake3,HistoryMargin-Static,21,85,150,cutin_braking,True,True,False,False,0.9153452771508723,0.0
20301003,idm_brake3,HistoryMargin-Static,22,89,154,cutin_braking,False,False,False,True,1.7389751439609475,1.0462745768892887
20301003,idm_brake3,HistoryMargin-Static,23,304,560,slow_lead_following,False,False,False,True,2.6007252040520568,4.931568521051858
20301003,idm_brake3,HistoryMargin-Static,24,316,572,slow_lead_following,False,False,False,True,2.5869309492307564,4.8444237646462796
20301003,idm_brake3,HistoryMargin-Static,25,295,551,slow_lead_following,False,False,False,True,2.6166406901904713,3.9312550249508007
20301003,idm_brake3,HistoryMargin-Static,26,48,51,fast_intrusion,False,False,False,True,2.5750903451814633,4.718867435521813
20301003,idm_brake3,HistoryMargin-Static,27,272,528,slow_lead_following,False,False,False,True,2.675454015092812,5.4965698385263835
20301003,idm_brake3,HistoryMargin-Static,28,56,59,fast_intrusion,False,False,False,True,2.647623251821206,4.871762802416555
20301003,idm_brake3,HistoryMargin-Static,29,60,64,fast_intrusion,False,False,False,True,2.5867513025174302,3.5014499963160404
20301003,idm_brake3,HistoryMargin-Static,30,192,384,stop_and_go,True,True,False,False,1.3390351462588614,0.0
20301003,idm_brake3,HistoryMargin-Static,31,45,48,fast_intrusion,False,False,False,True,2.634898566843727,2.1788496382047953
20301003,idm_brake3,HistoryMargin-Static,32,53,56,fast_intrusion,False,False,False,True,2.6615651078601363,3.8879974476735697
20301003,idm_brake3,HistoryMargin-Static,33,200,392,stop_and_go,True,True,False,False,1.009741010555064,0.0
20301003,idm_brake3,HistoryMargin-Static,34,128,256,lead_braking,False,False,True,True,1.4112601190470464,7.706445917789111
20301003,idm_brake3,HistoryMargin-Static,35,222,414,stop_and_go,False,False,False,True,2.255096692307349,12.285677542903727
20301003,idm_brake3,HistoryMargin-Static,36,150,278,lead_braking,False,False,False,True,2.658429589519928,20.07371645764448
20301003,idm_brake3,HistoryMargin-Static,37,172,300,lead_braking,True,True,False,False,0.5417797014479769,0.0
20301003,idm_brake3,HistoryMargin-Static,38,70,134,cutin_braking,False,False,False,True,2.7646528689282404,3.3424407039933897
20301003,idm_brake3,HistoryMargin-Static,39,30,32,fast_intrusion,False,False,False,True,2.9467703511068764,4.156780103821461
20301003,idm_brake3,HistoryMargin-Static,40,148,276,lead_braking,False,False,False,True,1.8888801688989225,2.3578995905377553
20301003,idm_brake3,HistoryMargin-Static,41,276,532,slow_lead_following,False,False,False,True,3.079933422027683,8.955640812734956
20301003,idm_brake3,HistoryMargin-Static,42,115,182,cutin_braking,False,False,False,True,2.5152899173883867,2.0674552363079783
20301003,idm_brake3,HistoryMargin-Static,43,41,43,fast_intrusion,False,False,False,True,3.0565577695752744,8.024708039538552
20301003,idm_brake3,HistoryMargin-Static,44,287,543,slow_lead_following,False,False,False,True,3.1120242338309283,7.035223661856563
20301003,idm_brake3,HistoryMargin-Static,45,242,434,stop_and_go,False,False,False,True,3.118198643481391,22.14246256094313
20301003,idm_brake3,HistoryMargin-Static,46,228,420,stop_and_go,True,True,False,False,0.6693153789890282,0.0
20301003,idm_brake3,HistoryMargin-Static,47,188,316,lead_braking,False,False,False,True,3.2537445254005966,5.744480405213579
20301003,idm_brake3,HistoryMargin-Static,48,310,566,slow_lead_following,False,False,False,True,3.298952234461696,11.077233864371124
20301003,idm_brake3,HistoryMargin-Static,49,110,177,cutin_braking,False,False,False,True,2.9333866526272177,2.811308250481318
20301003,idm_brake3,HistoryMargin-Static,50,166,294,lead_braking,False,False,False,True,2.834990878207378,20.441264598170335
20301003,idm_delay07_brake3,HistoryMargin-Static,1,296,552,slow_lead_following,True,True,False,False,0.5741102324666121,0.0
20301003,idm_delay07_brake3,HistoryMargin-Static,2,7,7,fast_intrusion,True,True,False,False,0.7370256269985067,2.920092553176934e-14
20301003,idm_delay07_brake3,HistoryMargin-Static,3,280,536,slow_lead_following,True,True,False,False,0.6716462763958485,0.0
20301003,idm_delay07_brake3,HistoryMargin-Static,4,21,23,fast_intrusion,True,True,False,False,0.7423254813978762,0.0
20301003,idm_delay07_brake3,HistoryMargin-Static,5,29,31,fast_intrusion,True,True,False,False,0.8919633042583387,0.0
20301003,idm_delay07_brake3,HistoryMargin-Static,6,37,39,fast_intrusion,True,True,False,False,0.7556254782531237,1.4210854715202004e-14
20301003,idm_delay07_brake3,HistoryMargin-Static,7,232,424,stop_and_go,True,True,False,False,1.05210694822507,0.0
