seed,target_sut,coverage,heterogeneity,noise_scale,step,index,event_probability,predicted_severity
20261103,Target-interpolated-global-1,interpolated,global,0.3,34,582,1.0,0.8500000000000001
20261103,Target-interpolated-global-1,interpolated,global,0.3,35,586,1.0,0.8500000000000001
20261103,Target-interpolated-global-1,interpolated,global,0.3,36,588,1.0,0.8500000000000001
20261103,Target-interpolated-global-1,interpolated,global,0.3,37,590,1.0,0.8500000000000001
20261103,Target-interpolated-global-1,interpolated,global,0.3,38,592,1.0,0.8500000000000001
20261103,Target-interpolated-global-1,interpolated,global,0.3,39,594,1.0,0.8500000000000001
20261103,Target-interpolated-global-1,interpolated,global,0.3,40,596,1.0,0.8500000000000001
20261103,Target-interpolated-global-1,interpolated,global,0.3,41,598,1.0,0.8500000000000001
20261103,Target-interpolated-global-1,interpolated,global,0.3,42,286,1.0,0.85
20261103,Target-interpolated-global-1,interpolated,global,0.3,43,294,1.0,0.85
20261103,Target-interpolated-global-1,interpolated,global,0.3,44,298,1.0,0.85
20261103,Target-interpolated-global-1,interpolated,global,0.3,45,513,1.0,0.8366230829932315
20261103,Target-interpolated-global-1,interpolated,global,0.3,46,529,1.0,0.6662945770152162
20261103,Target-interpolated-global-1,interpolated,global,0.3,47,399,1.0,0.6632669375087161
20261103,Target-interpolated-global-1,interpolated,global,0.3,48,185,1.0,0.6615842006598345
20261103,Target-interpolated-global-1,interpolated,global,0.3,49,193,1.0,0.6518272627622549
20261103,Target-interpolated-global-1,interpolated,global,0.3,50,290,1.0,0.6375
20261103,Target-interpolated-global-2,interpolated,global,0.3,1,487,1.0,0.9853312896884994
20261103,Target-interpolated-global-2,interpolated,global,0.3,2,495,1.0,0.9850987877943045
20261103,Target-interpolated-global-2,interpolated,global,0.3,3,87,1.0,0.9818305724516992
20261103,Target-interpolated-global-2,interpolated,global,0.3,4,491,1.0,0.9801745607583277
20261103,Target-interpolated-global-2,interpolated,global,0.3,5,502,1.0,0.9800182563051595
20261103,Target-interpolated-global-2,interpolated,global,0.3,6,499,1.0,0.9758434633217383
20261103,Target-interpolated-global-2,interpolated,global,0.3,7,79,1.0,0.9742399828062068
20261103,Target-interpolated-global-2,interpolated,global,0.3,8,187,1.0,0.9733884698613895
20261103,Target-interpolated-global-2,interpolated,global,0.3,9,292,1.0,0.9579671145957582
20261103,Target-interpolated-global-2,interpolated,global,0.3,10,385,1.0,0.8911710245368362
20261103,Target-interpolated-global-2,interpolated,global,0.3,11,195,1.0,0.9729481348808535
20261103,Target-interpolated-global-2,interpolated,global,0.3,12,83,1.0,0.9719939711308789
20261103,Target-interpolated-global-2,interpolated,global,0.3,13,99,1.0,0.9677463035388425
20261103,Target-interpolated-global-2,interpolated,global,0.3,14,27,1.0,0.9677077381726018
20261103,Target-interpolated-global-2,interpolated,global,0.3,15,75,1.0,0.967671725565201
20261103,Target-interpolated-global-2,interpolated,global,0.3,16,91,1.0,0.9667924748004239
20261103,Target-interpolated-global-2,interpolated,global,0.3,17,534,1.0,0.9583898556525849
20261103,Target-interpolated-global-2,interpolated,global,0.3,18,71,1.0,0.9026514055159403
20261103,Target-interpolated-global-2,interpolated,global,0.3,19,11,1.0,0.9042542963768996
20261103,Target-interpolated-global-2,interpolated,global,0.3,20,296,1.0,0.8993059894521349
20261103,Target-interpolated-global-2,interpolated,global,0.3,21,288,1.0,0.9020941947027548
20261103,Target-interpolated-global-2,interpolated,global,0.3,22,272,1.0,0.9060774347348876
20261103,Target-interpolated-global-2,interpolated,global,0.3,23,389,1.0,0.8971967151713145
20261103,Target-interpolated-global-2,interpolated,global,0.3,24,393,1.0,0.9044751219806115
20261103,Target-interpolated-global-2,interpolated,global,0.3,25,397,1.0,0.9070835357277045
20261103,Target-interpolated-global-2,interpolated,global,0.3,26,526,1.0,0.8946608473752136
20261103,Target-interpolated-global-2,interpolated,global,0.3,27,518,1.0,0.8691012198969312
20261103,Target-interpolated-global-2,interpolated,global,0.3,28,286,1.0,0.85
20261103,Target-interpolated-global-2,interpolated,global,0.3,29,294,1.0,0.85
20261103,Target-interpolated-global-2,interpolated,global,0.3,30,298,1.0,0.85
20261103,Target-interpolated-global-2,interpolated,global,0.3,31,290,1.0,0.6375
20261103,Target-interpolated-global-2,interpolated,global,0.3,32,475,0.9999999999999999,0.9757220473407076
20261103,Target-interpolated-global-2,interpolated,global,0.3,33,483,1.0,0.9729758362931202
20261103,Target-interpolated-global-2,interpolated,global,0.3,34,419,1.0,0.9722943819879308
20261103,Target-interpolated-global-2,interpolated,global,0.3,35,471,1.0,0.9720079908042698
20261103,Target-interpolated-global-2,interpolated,global,0.3,36,479,1.0,0.9709665389409317
20261103,Target-interpolated-global-2,interpolated,global,0.3,37,435,1.0,0.9708161917255772
20261103,Target-interpolated-global-2,interpolated,global,0.3,38,428,1.0,0.9632476981089857
20261103,Target-interpolated-global-2,interpolated,global,0.3,39,191,0.9999999999999999,0.9692176043245762
20261103,Target-interpolated-global-2,interpolated,global,0.3,40,199,0.9999999999999999,0.9638626140979851
20261103,Target-interpolated-global-2,interpolated,global,0.3,41,183,1.0,0.9634016155629559
20261103,Target-interpolated-global-2,interpolated,global,0.3,42,175,1.0,0.9011520475376473
20261103,Target-interpolated-global-2,interpolated,global,0.3,43,171,1.0,0.910076390051856
20261103,Target-interpolated-global-2,interpolated,global,0.3,44,179,1.0,0.9149777390776339
20261103,Target-interpolated-global-2,interpolated,global,0.3,45,403,0.9999999999999999,0.960667339158633
20261103,Target-interpolated-global-2,interpolated,global,0.3,46,485,1.0,0.9560461405709566
20261103,Target-interpolated-global-2,interpolated,global,0.3,47,493,1.0,0.9516941099590048
20261103,Target-interpolated-global-2,interpolated,global,0.3,48,497,1.0,0.9431409911083131
20261103,Target-interpolated-global-2,interpolated,global,0.3,49,427,1.0,0.9084980205403198
20261103,Target-interpolated-global-2,interpolated,global,0.3,50,473,1.0,0.8772494232595738
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,1,487,1.0,0.9853312896884994
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,2,495,1.0,0.9850987877943045
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,3,87,1.0,0.9818305724516992
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,4,491,1.0,0.9801745607583277
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,5,502,1.0,0.9800182563051595
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,6,499,1.0,0.9758434633217383
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,7,79,1.0,0.9742399828062068
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,8,187,1.0,0.9733884698613895
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,9,292,1.0,0.9579671145957582
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,10,385,1.0,0.8911710245368362
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,11,195,1.0,0.9729446609833796
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,12,83,1.0,0.9719936294966084
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,13,534,1.0,0.9583898556525849
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,14,296,1.0,0.899273188131398
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,15,288,1.0,0.9011369763861288
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,16,389,1.0,0.8971967151713145
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,17,393,1.0,0.9044751219806115
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,18,397,1.0,0.9070835357277045
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,19,526,1.0,0.8946608473752136
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,20,272,1.0,0.8877114506708644
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,21,518,1.0,0.8690561534572226
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,22,286,1.0,0.8500000000000001
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,23,294,1.0,0.8500000000000001
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,24,298,1.0,0.8500000000000001
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,25,570,1.0,0.8500000000000001
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,26,574,1.0,0.8500000000000001
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,27,578,1.0,0.8500000000000001
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,28,582,1.0,0.8500000000000001
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,29,586,1.0,0.8500000000000001
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,30,588,1.0,0.8500000000000001
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,31,590,1.0,0.8500000000000001
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,32,592,1.0,0.8500000000000001
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,33,594,1.0,0.8500000000000001
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,34,596,1.0,0.8500000000000001
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,35,598,1.0,0.8500000000000001
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,36,513,1.0,0.8390010671732306
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,37,529,1.0,0.6672914060518809
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,38,572,1.0000000000000002,0.6375000000000002
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,39,580,1.0000000000000002,0.6375000000000002
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,40,584,1.0000000000000002,0.6375000000000002
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,41,290,1.0,0.6375
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,42,475,0.9999999999999999,0.9757220473407076
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,43,483,1.0,0.9729758362931202
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,44,419,1.0,0.9722943819879308
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,45,471,1.0,0.9720079908042698
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,46,479,1.0,0.9709665389409317
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,47,435,1.0,0.9708161917255772
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,48,428,1.0,0.9632476981089857
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,49,191,0.9999999999999999,0.9692051210891302
20261103,Target-interpolated-partial-1,interpolated,partial,0.3,50,199,1.0,0.963841535227083
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,1,487,1.0,0.9853312896884994
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,2,495,1.0,0.9850987877943045
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,3,87,1.0,0.9818305724516992
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,4,491,1.0,0.9801745607583277
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,5,502,1.0,0.9800182563051595
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,6,499,1.0,0.9758434633217383
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,7,79,1.0,0.9742399828062068
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,8,187,1.0,0.9733884698613895
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,9,292,1.0,0.9579671145957582
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,10,385,1.0,0.8911710245368362
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,11,195,1.0,0.9729481348808535
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,12,83,1.0,0.9719939711308789
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,13,99,1.0,0.9677463035388425
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,14,27,1.0,0.9677077381726018
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,15,75,1.0,0.967671725565201
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,16,91,1.0,0.9667924748004239
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,17,534,1.0,0.9583898556525849
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,18,71,1.0,0.9026514055159403
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,19,11,1.0,0.9041344575906898
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,20,296,1.0,0.8992987672159136
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,21,288,1.0,0.9015101243591929
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,22,272,1.0,0.9045692185226447
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,23,389,1.0,0.897030178873457
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,24,526,1.0,0.8946608473752136
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,25,36,1.0,0.8695201729010495
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,26,518,1.0,0.8691612427364975
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,27,85,1.0,0.8500000000000001
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,28,89,1.0,0.8500000000000001
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,29,93,1.0,0.8500000000000001
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,30,95,1.0,0.8500000000000001
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,31,97,1.0,0.8500000000000001
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,32,570,1.0,0.85
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,33,574,1.0,0.85
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,34,578,1.0,0.85
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,35,582,1.0,0.85
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,36,586,1.0,0.85
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,37,588,1.0,0.85
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,38,590,1.0,0.85
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,39,592,1.0,0.85
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,40,594,1.0,0.85
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,41,596,1.0,0.85
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,42,598,1.0,0.85
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,43,286,1.0,0.8499999999999999
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,44,294,1.0,0.8499999999999999
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,45,298,1.0,0.8499999999999999
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,46,513,1.0,0.8385817325384017
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,47,529,1.0,0.6672461539300341
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,48,290,1.0,0.6375
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,49,572,1.0,0.6375
20261103,Target-interpolated-partial-2,interpolated,partial,0.3,50,580,1.0,0.6375
20261103,Target-interpolated-full-1,interpolated,full,0.3,1,487,1.0,0.9853312896884994
20261103,Target-interpolated-full-1,interpolated,full,0.3,2,495,1.0,0.9850987877943045
20261103,Target-interpolated-full-1,interpolated,full,0.3,3,87,1.0,0.9818305724516992
20261103,Target-interpolated-full-1,interpolated,full,0.3,4,491,1.0,0.9801745607583277
20261103,Target-interpolated-full-1,interpolated,full,0.3,5,502,1.0,0.9800182563051595
20261103,Target-interpolated-full-1,interpolated,full,0.3,6,499,1.0,0.9758434633217383
20261103,Target-interpolated-full-1,interpolated,full,0.3,7,79,1.0,0.9742399828062068
20261103,Target-interpolated-full-1,interpolated,full,0.3,8,187,1.0,0.9733884698613895
20261103,Target-interpolated-full-1,interpolated,full,0.3,9,292,1.0,0.9579671145957582
20261103,Target-interpolated-full-1,interpolated,full,0.3,10,385,1.0,0.8911710245368362
20261103,Target-interpolated-full-1,interpolated,full,0.3,11,195,1.0,0.9729481348808535
20261103,Target-interpolated-full-1,interpolated,full,0.3,12,191,1.0,0.9692138126887602
20261103,Target-interpolated-full-1,interpolated,full,0.3,13,199,1.0,0.9638556347664381
20261103,Target-interpolated-full-1,interpolated,full,0.3,14,183,1.0,0.9633876531894091
20261103,Target-interpolated-full-1,interpolated,full,0.3,15,534,1.0,0.9583898556525849
20261103,Target-interpolated-full-1,interpolated,full,0.3,16,175,1.0,0.9009601833817567
20261103,Target-interpolated-full-1,interpolated,full,0.3,17,171,1.0,0.9090699655119019
20261103,Target-interpolated-full-1,interpolated,full,0.3,18,179,1.0000000000000002,0.9130718843881196
20261103,Target-interpolated-full-1,interpolated,full,0.3,19,296,1.0,0.8993059894521349
20261103,Target-interpolated-full-1,interpolated,full,0.3,20,288,1.0,0.9018709384433277
20261103,Target-interpolated-full-1,interpolated,full,0.3,21,272,1.0,0.9052385004429269
20261103,Target-interpolated-full-1,interpolated,full,0.3,22,389,1.0,0.8971967151713145
20261103,Target-interpolated-full-1,interpolated,full,0.3,23,393,1.0,0.9044136363293753
20261103,Target-interpolated-full-1,interpolated,full,0.3,24,526,1.0,0.8946608473752136
20261103,Target-interpolated-full-1,interpolated,full,0.3,25,518,1.0,0.8690497176260223
20261103,Target-interpolated-full-1,interpolated,full,0.3,26,286,1.0,0.8500000000000001
20261103,Target-interpolated-full-1,interpolated,full,0.3,27,294,1.0,0.8500000000000001
20261103,Target-interpolated-full-1,interpolated,full,0.3,28,298,1.0,0.8500000000000001
20261103,Target-interpolated-full-1,interpolated,full,0.3,29,570,1.0,0.8499999999999999
20261103,Target-interpolated-full-1,interpolated,full,0.3,30,574,1.0,0.8499999999999999
20261103,Target-interpolated-full-1,interpolated,full,0.3,31,578,1.0,0.8499999999999999
20261103,Target-interpolated-full-1,interpolated,full,0.3,32,582,1.0,0.8499999999999999
20261103,Target-interpolated-full-1,interpolated,full,0.3,33,586,1.0,0.8499999999999999
20261103,Target-interpolated-full-1,interpolated,full,0.3,34,588,1.0,0.8499999999999999
20261103,Target-interpolated-full-1,interpolated,full,0.3,35,590,1.0,0.8499999999999999
20261103,Target-interpolated-full-1,interpolated,full,0.3,36,592,1.0,0.8499999999999999
20261103,Target-interpolated-full-1,interpolated,full,0.3,37,594,1.0,0.8499999999999999
20261103,Target-interpolated-full-1,interpolated,full,0.3,38,596,1.0,0.8499999999999999
20261103,Target-interpolated-full-1,interpolated,full,0.3,39,598,1.0,0.8499999999999999
