task,protocol,method,target_sut,repeat,budget,metric,value,candidate_count,target_feedback
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,1,10,collision_count,6.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,1,10,precision,0.6,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,1,10,recall,0.375,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,1,20,collision_count,10.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,1,20,precision,0.5,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,1,20,recall,0.625,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,1,5,collision_count,1.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,1,5,precision,0.2,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,1,5,recall,0.0625,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,1,10,collision_count,1.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,1,10,precision,0.1,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,1,10,recall,0.0625,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,1,20,collision_count,5.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,1,20,precision,0.25,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,1,20,recall,0.3125,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,1,5,collision_count,4.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,1,5,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,1,5,recall,0.25,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,1,10,collision_count,8.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,1,10,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,1,10,recall,0.5,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,1,20,collision_count,13.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,1,20,precision,0.65,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,1,20,recall,0.8125,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,2,5,collision_count,5.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,2,5,precision,1.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,2,5,recall,0.15151515151515152,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,2,10,collision_count,8.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,2,10,precision,0.8,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,2,10,recall,0.24242424242424243,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,2,20,collision_count,12.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,2,20,precision,0.6,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,2,20,recall,0.36363636363636365,192,none
failure_discovery,shared_pool_static,Random,SUT-A,2,5,collision_count,0.0,192,none
failure_discovery,shared_pool_static,Random,SUT-A,2,5,precision,0.0,192,none
failure_discovery,shared_pool_static,Random,SUT-A,2,5,recall,0.0,192,none
failure_discovery,shared_pool_static,Random,SUT-A,2,10,collision_count,1.0,192,none
failure_discovery,shared_pool_static,Random,SUT-A,2,10,precision,0.1,192,none
failure_discovery,shared_pool_static,Random,SUT-A,2,10,recall,0.030303030303030304,192,none
failure_discovery,shared_pool_static,Random,SUT-A,2,20,collision_count,1.0,192,none
failure_discovery,shared_pool_static,Random,SUT-A,2,20,precision,0.05,192,none
failure_discovery,shared_pool_static,Random,SUT-A,2,20,recall,0.030303030303030304,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,2,5,collision_count,2.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,2,5,precision,0.4,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,2,5,recall,0.06060606060606061,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,2,10,collision_count,5.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,2,10,precision,0.5,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,2,10,recall,0.15151515151515152,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,2,20,collision_count,10.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,2,20,precision,0.5,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,2,20,recall,0.30303030303030304,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,2,5,collision_count,4.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,2,5,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,2,5,recall,0.25,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,2,10,collision_count,6.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,2,10,precision,0.6,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,2,10,recall,0.375,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,2,20,collision_count,12.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,2,20,precision,0.6,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,2,20,recall,0.75,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,2,5,collision_count,1.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,2,5,precision,0.2,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,2,5,recall,0.0625,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,2,10,collision_count,2.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,2,10,precision,0.2,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,2,10,recall,0.125,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,2,20,collision_count,4.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,2,20,precision,0.2,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,2,20,recall,0.25,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,2,5,collision_count,4.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,2,5,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,2,5,recall,0.25,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,2,10,collision_count,8.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,2,10,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,2,10,recall,0.5,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,2,20,collision_count,13.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,2,20,precision,0.65,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,2,20,recall,0.8125,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,3,5,collision_count,4.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,3,5,precision,0.8,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,3,5,recall,0.12121212121212122,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,3,10,collision_count,9.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,3,10,precision,0.9,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,3,10,recall,0.2727272727272727,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,3,20,collision_count,15.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,3,20,precision,0.75,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,3,20,recall,0.45454545454545453,192,none
failure_discovery,shared_pool_static,Random,SUT-A,3,5,collision_count,1.0,192,none
failure_discovery,shared_pool_static,Random,SUT-A,3,5,precision,0.2,192,none
failure_discovery,shared_pool_static,Random,SUT-A,3,5,recall,0.030303030303030304,192,none
failure_discovery,shared_pool_static,Random,SUT-A,3,10,collision_count,1.0,192,none
failure_discovery,shared_pool_static,Random,SUT-A,3,10,precision,0.1,192,none
failure_discovery,shared_pool_static,Random,SUT-A,3,10,recall,0.030303030303030304,192,none
failure_discovery,shared_pool_static,Random,SUT-A,3,20,collision_count,4.0,192,none
failure_discovery,shared_pool_static,Random,SUT-A,3,20,precision,0.2,192,none
failure_discovery,shared_pool_static,Random,SUT-A,3,20,recall,0.12121212121212122,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,3,5,collision_count,2.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,3,5,precision,0.4,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,3,5,recall,0.06060606060606061,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,3,10,collision_count,5.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,3,10,precision,0.5,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,3,10,recall,0.15151515151515152,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,3,20,collision_count,10.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,3,20,precision,0.5,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,3,20,recall,0.30303030303030304,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,3,5,collision_count,5.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,3,5,precision,1.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,3,5,recall,0.3125,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,3,10,collision_count,7.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,3,10,precision,0.7,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,3,10,recall,0.4375,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,3,20,collision_count,11.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,3,20,precision,0.55,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,3,20,recall,0.6875,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,3,5,collision_count,0.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,3,5,precision,0.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,3,5,recall,0.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,3,10,collision_count,1.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,3,10,precision,0.1,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,3,10,recall,0.0625,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,3,20,collision_count,3.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,3,20,precision,0.15,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,3,20,recall,0.1875,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,3,5,collision_count,4.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,3,5,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,3,5,recall,0.25,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,3,10,collision_count,8.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,3,10,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,3,10,recall,0.5,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,3,20,collision_count,13.0,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,3,20,precision,0.65,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,3,20,recall,0.8125,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,4,5,collision_count,3.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,4,5,precision,0.6,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,4,5,recall,0.09090909090909091,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,4,10,collision_count,8.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,4,10,precision,0.8,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,4,10,recall,0.24242424242424243,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,4,20,collision_count,14.0,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,4,20,precision,0.7,192,none
failure_discovery,shared_pool_static,DETOUR-static,SUT-A,4,20,recall,0.42424242424242425,192,none
failure_discovery,shared_pool_static,Random,SUT-A,4,5,collision_count,1.0,192,none
failure_discovery,shared_pool_static,Random,SUT-A,4,5,precision,0.2,192,none
failure_discovery,shared_pool_static,Random,SUT-A,4,5,recall,0.030303030303030304,192,none
failure_discovery,shared_pool_static,Random,SUT-A,4,10,collision_count,1.0,192,none
failure_discovery,shared_pool_static,Random,SUT-A,4,10,precision,0.1,192,none
failure_discovery,shared_pool_static,Random,SUT-A,4,10,recall,0.030303030303030304,192,none
failure_discovery,shared_pool_static,Random,SUT-A,4,20,collision_count,6.0,192,none
failure_discovery,shared_pool_static,Random,SUT-A,4,20,precision,0.3,192,none
failure_discovery,shared_pool_static,Random,SUT-A,4,20,recall,0.18181818181818182,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,4,5,collision_count,2.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,4,5,precision,0.4,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,4,5,recall,0.06060606060606061,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,4,10,collision_count,5.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,4,10,precision,0.5,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,4,10,recall,0.15151515151515152,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,4,20,collision_count,10.0,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,4,20,precision,0.5,192,none
failure_discovery,shared_pool_static,Nearest-Failure-global,SUT-A,4,20,recall,0.30303030303030304,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,4,5,collision_count,4.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,4,5,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,4,5,recall,0.25,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,4,10,collision_count,8.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,4,10,precision,0.8,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,4,10,recall,0.5,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,4,20,collision_count,12.0,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,4,20,precision,0.6,192,none
failure_discovery,shared_pool_within_sut_history,DETOUR-within-SUT-static,SUT-A,4,20,recall,0.75,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,4,5,collision_count,2.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,4,5,precision,0.4,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,4,5,recall,0.125,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,4,10,collision_count,3.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,4,10,precision,0.3,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,4,10,recall,0.1875,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,4,20,collision_count,5.0,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,4,20,precision,0.25,192,none
failure_discovery,shared_pool_within_sut_history,Random-within-SUT,SUT-A,4,20,recall,0.3125,192,none
failure_discovery,shared_pool_within_sut_history,Nearest-Failure-global-within-SUT,SUT-A,4,5,collision_count,4.0,192,none
