method,budget,repeat,target_sut,estimate,target_mu,signed_error,absolute_error,relative_absolute_error,freeze_sha256
IS,10,46,SUT-F,1.3269055086432335,0.3489583333333333,0.9779471753099003,0.9779471753099003,2.802475487455237,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,10,46,SUT-E,0.06607106700539589,0.078125,-0.01205393299460411,0.01205393299460411,0.1542903423309326,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,10,46,SUT-F,0.6275115772150457,0.3489583333333333,0.2785532438817124,0.2785532438817124,0.798242131720728,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,10,46,SUT-E,0.06704788652748594,0.078125,-0.011077113472514055,0.011077113472514055,0.1417870524481799,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,10,46,SUT-F,0.3324423877156312,0.3489583333333333,-0.016515945617702088,0.016515945617702088,0.04732927699401196,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,10,46,SUT-E,0.17186178173869848,0.078125,0.09373678173869848,0.09373678173869848,1.1998308062553407,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,10,46,SUT-F,0.3131409315392375,0.3489583333333333,-0.035817401794095816,0.035817401794095816,0.10264091260397608,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,10,46,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,10,46,SUT-F,0.4,0.3489583333333333,0.05104166666666671,0.05104166666666671,0.14626865671641803,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,10,47,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,10,47,SUT-F,0.5,0.3489583333333333,0.15104166666666669,0.15104166666666669,0.43283582089552247,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,10,47,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,10,47,SUT-F,0.1,0.3489583333333333,-0.2489583333333333,0.2489583333333333,0.7134328358208955,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,10,47,SUT-E,0.08405318274534829,0.078125,0.005928182745348287,0.005928182745348287,0.07588073914045808,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,10,47,SUT-F,0.3339582329460553,0.3489583333333333,-0.015000100387278004,0.015000100387278004,0.042985362303841444,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,10,47,SUT-E,0.05785261280834675,0.078125,-0.02027238719165325,0.02027238719165325,0.2594865560531616,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,10,47,SUT-F,0.26757172867655754,0.3489583333333333,-0.08138660465677577,0.08138660465677577,0.23322728498658132,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,10,47,SUT-E,0.06662555452811383,0.078125,-0.011499445471886166,0.011499445471886166,0.14719290204014293,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,10,47,SUT-F,0.3323119037123892,0.3489583333333333,-0.016646429620944092,0.016646429620944092,0.04770320130180994,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,10,47,SUT-E,0.05740715563297272,0.078125,-0.020717844367027283,0.020717844367027283,0.26518840789794923,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,10,47,SUT-F,0.2580493874847889,0.3489583333333333,-0.09090894584854442,0.09090894584854442,0.2605151881032915,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,10,47,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,10,47,SUT-F,0.4,0.3489583333333333,0.05104166666666671,0.05104166666666671,0.14626865671641803,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,10,48,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,10,48,SUT-F,0.30000000000000004,0.3489583333333333,-0.04895833333333327,0.04895833333333327,0.1402985074626864,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,10,48,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,10,48,SUT-F,0.30000000000000004,0.3489583333333333,-0.04895833333333327,0.04895833333333327,0.1402985074626864,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,10,48,SUT-E,0.0971769045254646,0.078125,0.019051904525464597,0.019051904525464597,0.24386437792594684,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,10,48,SUT-F,0.3461002279006443,0.3489583333333333,-0.0028581054326889954,0.0028581054326889954,0.008190391687705778,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,10,48,SUT-E,0.0562989991158247,0.078125,-0.0218260008841753,0.0218260008841753,0.27937281131744385,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,10,48,SUT-F,0.32168869534507394,0.3489583333333333,-0.027269637988259376,0.027269637988259376,0.0781458282648627,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,10,48,SUT-E,0.07397367008332259,0.078125,-0.00415132991667741,0.00415132991667741,0.05313702293347085,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,10,48,SUT-F,0.34908425818496414,0.3489583333333333,0.0001259248516308209,0.0001259248516308209,0.0003608592763151883,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,10,48,SUT-E,0.05728897452354431,0.078125,-0.02083602547645569,0.02083602547645569,0.26670112609863283,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,10,48,SUT-F,0.38071852922439575,0.3489583333333333,0.03176019589106244,0.03176019589106244,0.0910142927027461,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,10,48,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,10,48,SUT-F,0.30000000000000004,0.3489583333333333,-0.04895833333333327,0.04895833333333327,0.1402985074626864,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,10,49,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,10,49,SUT-F,0.1,0.3489583333333333,-0.2489583333333333,0.2489583333333333,0.7134328358208955,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,10,49,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,10,49,SUT-F,0.30000000000000004,0.3489583333333333,-0.04895833333333327,0.04895833333333327,0.1402985074626864,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,10,49,SUT-E,0.12292394455553413,0.078125,0.044798944555534126,0.044798944555534126,0.5734264903108368,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,10,49,SUT-F,0.23829476127808338,0.3489583333333333,-0.11066357205524993,0.11066357205524993,0.3171254602180297,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,10,49,SUT-E,0.056151630356907845,0.078125,-0.021973369643092155,0.021973369643092155,0.2812591314315796,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,10,49,SUT-F,0.5207645576447248,0.3489583333333333,0.17180622431139153,0.17180622431139153,0.4923402248923459,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,10,49,SUT-E,0.06933955324945729,0.078125,-0.008785446750542714,0.008785446750542714,0.11245371840694673,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,10,49,SUT-F,0.44681588817972373,0.3489583333333333,0.09785755484639042,0.09785755484639042,0.2804276198583128,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,10,49,SUT-E,0.05737508647143841,0.078125,-0.020749913528561592,0.020749913528561592,0.2655988931655884,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,10,49,SUT-F,0.29031914100050926,0.3489583333333333,-0.05863919233282405,0.05863919233282405,0.16804067056570476,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,10,49,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,10,49,SUT-F,0.4,0.3489583333333333,0.05104166666666671,0.05104166666666671,0.14626865671641803,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,0,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,0,SUT-F,0.6000000000000001,0.3489583333333333,0.2510416666666668,0.2510416666666668,0.7194029850746272,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,0,SUT-E,0.15000000000000002,0.078125,0.07187500000000002,0.07187500000000002,0.9200000000000003,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,0,SUT-F,0.25,0.3489583333333333,-0.09895833333333331,0.09895833333333331,0.2835820895522388,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,0,SUT-E,0.1034885636504412,0.078125,0.025363563650441207,0.025363563650441207,0.32465361472564747,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,0,SUT-F,0.2541881287808642,0.3489583333333333,-0.0947702045524691,0.0947702045524691,0.2715802876727473,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,0,SUT-E,0.05885937623679638,0.078125,-0.01926562376320362,0.01926562376320362,0.24659998416900636,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,0,SUT-F,0.4167942269705236,0.3489583333333333,0.06783589363719028,0.06783589363719028,0.19439539669164976,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,0,SUT-E,0.11129838765475505,0.078125,0.033173387654755054,0.033173387654755054,0.4246193619808647,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,0,SUT-F,0.4170535741347325,0.3489583333333333,0.06809524080139917,0.06809524080139917,0.1951386005055021,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,0,SUT-E,0.0578188169747591,0.078125,-0.020306183025240898,0.020306183025240898,0.2599191427230835,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,0,SUT-F,0.3275076453574002,0.3489583333333333,-0.021450687975933136,0.021450687975933136,0.061470628229539734,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,0,SUT-E,0.05,0.078125,-0.028124999999999997,0.028124999999999997,0.36,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,0,SUT-F,0.39999999999999997,0.3489583333333333,0.05104166666666665,0.05104166666666665,0.14626865671641787,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,1,SUT-E,0.05,0.078125,-0.028124999999999997,0.028124999999999997,0.36,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,1,SUT-F,0.4,0.3489583333333333,0.05104166666666671,0.05104166666666671,0.14626865671641803,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,1,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,1,SUT-F,0.2,0.3489583333333333,-0.1489583333333333,0.1489583333333333,0.42686567164179096,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,1,SUT-E,0.0517442818252206,0.078125,-0.026380718174779397,0.026380718174779397,0.33767319263717627,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,1,SUT-F,0.7119269868940095,0.3489583333333333,0.36296865356067615,0.36296865356067615,1.0401489773679078,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,1,SUT-E,0.06789859011769295,0.078125,-0.010226409882307053,0.010226409882307053,0.13089804649353026,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,1,SUT-F,0.3378889290615916,0.3489583333333333,-0.01106940427174169,0.01106940427174169,0.031721277913050815,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,1,SUT-E,0.06565634028907102,0.078125,-0.012468659710928975,0.012468659710928975,0.15959884429989088,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,1,SUT-F,0.38250944377282436,0.3489583333333333,0.03355111043949105,0.03355111043949105,0.09614646573704898,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,1,SUT-E,0.057142117992043495,0.078125,-0.020982882007956505,0.020982882007956505,0.26858088970184324,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,1,SUT-F,0.31843509804457426,0.3489583333333333,-0.030523235288759054,0.030523235288759054,0.08746956978271252,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,1,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,1,SUT-F,0.35,0.3489583333333333,0.001041666666666663,0.001041666666666663,0.0029850746268656613,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,2,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,2,SUT-F,0.49999999999999994,0.3489583333333333,0.15104166666666663,0.15104166666666663,0.4328358208955223,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,2,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,2,SUT-F,0.2,0.3489583333333333,-0.1489583333333333,0.1489583333333333,0.42686567164179096,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,2,SUT-E,0.08405318274534829,0.078125,0.005928182745348287,0.005928182745348287,0.07588073914045808,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,2,SUT-F,0.322485187043254,0.3489583333333333,-0.026473146290079297,0.026473146290079297,0.07586334459246605,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,2,SUT-E,0.07305296370759606,0.078125,-0.005072036292403936,0.005072036292403936,0.06492206454277039,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,2,SUT-F,0.3674232796765864,0.3489583333333333,0.018464946343253075,0.018464946343253075,0.05291447310305359,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,2,SUT-E,0.0980144193726662,0.078125,0.019889419372666195,0.019889419372666195,0.2545845679701273,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,2,SUT-F,0.4284794393286132,0.3489583333333333,0.0795211059952799,0.0795211059952799,0.22788137837453346,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,2,SUT-E,0.05747140338644385,0.078125,-0.020653596613556147,0.020653596613556147,0.26436603665351865,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,2,SUT-F,0.32631942071020603,0.3489583333333333,-0.022638912623127283,0.022638912623127283,0.06487568990508118,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,2,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,2,SUT-F,0.39999999999999997,0.3489583333333333,0.05104166666666665,0.05104166666666665,0.14626865671641787,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,3,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,3,SUT-F,0.35000000000000003,0.3489583333333333,0.0010416666666667185,0.0010416666666667185,0.0029850746268658204,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,3,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,3,SUT-F,0.4,0.3489583333333333,0.05104166666666671,0.05104166666666671,0.14626865671641803,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,3,SUT-E,0.05805594095019721,0.078125,-0.020069059049802787,0.020069059049802787,0.2568839558374757,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,3,SUT-F,0.803170136962002,0.3489583333333333,0.4542118036286687,0.4542118036286687,1.3016218850254386,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,3,SUT-E,0.05613566003739834,0.078125,-0.02198933996260166,0.02198933996260166,0.28146355152130126,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,3,SUT-F,0.34264953806996346,0.3489583333333333,-0.00630879526336986,0.00630879526336986,0.018078935680104675,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,3,SUT-E,0.06297080497467564,0.078125,-0.015154195025324363,0.015154195025324363,0.19397369632415185,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,3,SUT-F,0.32702189615732324,0.3489583333333333,-0.02193643717601007,0.02193643717601007,0.06286262593722289,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,3,SUT-E,0.05728329066187143,0.078125,-0.020841709338128567,0.020841709338128567,0.26677387952804565,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,3,SUT-F,0.4385079676285386,0.3489583333333333,0.0895496342952053,0.0895496342952053,0.2566198475325286,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,3,SUT-E,0.05,0.078125,-0.028124999999999997,0.028124999999999997,0.36,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,3,SUT-F,0.39999999999999997,0.3489583333333333,0.05104166666666665,0.05104166666666665,0.14626865671641787,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,4,SUT-E,0.05,0.078125,-0.028124999999999997,0.028124999999999997,0.36,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,4,SUT-F,0.35000000000000003,0.3489583333333333,0.0010416666666667185,0.0010416666666667185,0.0029850746268658204,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,4,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,4,SUT-F,0.3,0.3489583333333333,-0.048958333333333326,0.048958333333333326,0.14029850746268654,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,4,SUT-E,0.06461780184025537,0.078125,-0.013507198159744632,0.013507198159744632,0.17289213644473128,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,4,SUT-F,0.32071418034209803,0.3489583333333333,-0.028244152991235283,0.028244152991235283,0.08093846827339067,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,4,SUT-E,0.08997475076466799,0.078125,0.011849750764667988,0.011849750764667988,0.15167680978775025,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,4,SUT-F,0.3397551067173481,0.3489583333333333,-0.009203226615985216,0.009203226615985216,0.026373425526405397,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,4,SUT-E,0.1183524268683116,0.078125,0.0402274268683116,0.0402274268683116,0.5149110639143885,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,4,SUT-F,0.2903544366915761,0.3489583333333333,-0.05860389664175719,0.05860389664175719,0.16793952470473703,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,4,SUT-E,0.06254086503759027,0.078125,-0.015584134962409735,0.015584134962409735,0.1994769275188446,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
